experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
49,49,Llama 3.2 3B Instruct,zero-shot,false,王平,White Bread,true
51,1,Llama 3.2 3B Instruct,few-shot,false,tenggiri,fish (tenggiri),true
51,1,Llama 3.2 3B Instruct,few-shot,false,kunyit,curcuma,false
51,1,Llama 3.2 3B Instruct,few-shot,false,siakap,fish (siakap),true
51,1,Llama 3.2 3B Instruct,few-shot,false,kembung,fish (kembung),true
51,1,Llama 3.2 3B Instruct,few-shot,false,ikan bandar raya,fish (ikan bandar raya),true
51,1,Llama 3.2 3B Instruct,few-shot,false,serai,lemon grass,false
51,1,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,true
51,1,Llama 3.2 3B Instruct,few-shot,false,bawang ros,green onion,true
51,1,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
51,1,Llama 3.2 3B Instruct,few-shot,false,sawi,cabbage,true
51,1,Llama 3.2 3B Instruct,few-shot,false,cili padi,chili pepper,false
51,1,Llama 3.2 3B Instruct,few-shot,false,halia,garlic,false
51,1,Llama 3.2 3B Instruct,few-shot,false,tomato,tomato,false
51,1,Llama 3.2 3B Instruct,few-shot,false,timun,cucumber,true
52,2,Llama 3.2 3B Instruct,few-shot,false,air,water,true
52,2,Llama 3.2 3B Instruct,few-shot,false,susu pekat,peanut butter,false
52,2,Llama 3.2 3B Instruct,few-shot,false,yis,yeast,false
52,2,Llama 3.2 3B Instruct,few-shot,false,telur,egg,false
52,2,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,wheat flour,false
52,2,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
52,2,Llama 3.2 3B Instruct,few-shot,false,marjerin,margarine,false
53,3,Llama 3.2 3B Instruct,few-shot,false,lala,lala,false
53,3,Llama 3.2 3B Instruct,few-shot,false,cili padi,chili peppers,false
53,3,Llama 3.2 3B Instruct,few-shot,false,lada,pepper,true
53,3,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,false
53,3,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
53,3,Llama 3.2 3B Instruct,few-shot,false,ketumbar,coriander,true
53,3,Llama 3.2 3B Instruct,few-shot,false,serai,lemon grass,false
53,3,Llama 3.2 3B Instruct,few-shot,false,daun limau purut,lime leaves,false
53,3,Llama 3.2 3B Instruct,few-shot,false,sos tiram,soy sauce,false
53,3,Llama 3.2 3B Instruct,few-shot,false,sos cili Siam,Siam chili sauce,true
53,3,Llama 3.2 3B Instruct,few-shot,false,sos ikan,fish sauce,false
54,4,Llama 3.2 3B Instruct,few-shot,false,tepung Bestari,Bestari flour,false
54,4,Llama 3.2 3B Instruct,few-shot,false,air,water,false
54,4,Llama 3.2 3B Instruct,few-shot,false,ayam,chicken tender,true
54,4,Llama 3.2 3B Instruct,few-shot,false,minyak goreng ayam,chicken oil,true
54,4,Llama 3.2 3B Instruct,few-shot,false,paprika,paprika,true
54,4,Llama 3.2 3B Instruct,few-shot,false,cili ksturi,chili powder,true
54,4,Llama 3.2 3B Instruct,few-shot,false,serpihan cili,chopped chili,true
54,4,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
54,4,Llama 3.2 3B Instruct,few-shot,false,gula perang,brown sugar,false
54,4,Llama 3.2 3B Instruct,few-shot,false,sos barbeku,barbecue sauce,true
54,4,Llama 3.2 3B Instruct,few-shot,false,madu,honey,false
54,4,Llama 3.2 3B Instruct,few-shot,false,sos putih,white sauce,true
54,4,Llama 3.2 3B Instruct,few-shot,false,yogurt,yogurt,true
54,4,Llama 3.2 3B Instruct,few-shot,false,mayonis Kewpie,Kewpie mayonnaise,false
54,4,Llama 3.2 3B Instruct,few-shot,false,lemun,lemon,false
54,4,Llama 3.2 3B Instruct,few-shot,false,lada hitam,black pepper,false
55,5,Llama 3.2 3B Instruct,few-shot,false,sos ikan,fish sauce,false
55,5,Llama 3.2 3B Instruct,few-shot,false,ayam,chicken,false
55,5,Llama 3.2 3B Instruct,few-shot,false,lada hitam,black pepper,false
55,5,Llama 3.2 3B Instruct,few-shot,false,gula,sugar,false
55,5,Llama 3.2 3B Instruct,few-shot,false,tepung Bestari,Bestari flour,false
55,5,Llama 3.2 3B Instruct,few-shot,false,tepung beras,rice flour,false
55,5,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
55,5,Llama 3.2 3B Instruct,few-shot,false,air,water,false
55,5,Llama 3.2 3B Instruct,few-shot,false,biji bijan,rice bran,true
56,6,Llama 3.2 3B Instruct,few-shot,false,tempe,tempe,true
56,6,Llama 3.2 3B Instruct,few-shot,false,cili padi,chili peppers,false
56,6,Llama 3.2 3B Instruct,few-shot,false,lada merah,red chili peppers,true
56,6,Llama 3.2 3B Instruct,few-shot,false,tomato,tomatoes,false
56,6,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
56,6,Llama 3.2 3B Instruct,few-shot,false,limau kasturi,lemon,false
57,7,Llama 3.2 3B Instruct,few-shot,false,gula-gula kapas,cotton candy sugar,true
57,7,Llama 3.2 3B Instruct,few-shot,false,kepingan coklat,chocolate piece,true
57,7,Llama 3.2 3B Instruct,few-shot,false,biskut,biscuit,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serai,lemongrass,false
58,8,Llama 3.2 3B Instruct,few-shot,false,lengkuas,galangal,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk kari,curry powder,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk cili,chili powder,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk ketumbar,coriander powder,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk jintan manis,jaggery powder,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk jintan putih,turmeric powder,false
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk kunyit,turmeric powder,false
58,8,Llama 3.2 3B Instruct,few-shot,false,beras,rice,true
58,8,Llama 3.2 3B Instruct,few-shot,false,bawang,garlic,false
58,8,Llama 3.2 3B Instruct,few-shot,false,halia,ginger,false
58,8,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
58,8,Llama 3.2 3B Instruct,few-shot,false,cili,chili pepper,true
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk kari daging,beef curry powder,true
58,8,Llama 3.2 3B Instruct,few-shot,false,serbuk kurma daging,beef curry powder,true
58,8,Llama 3.2 3B Instruct,few-shot,false,kaki ayam,chicken leg,true
58,8,Llama 3.2 3B Instruct,few-shot,false,hati ayam,chicken liver,false
58,8,Llama 3.2 3B Instruct,few-shot,false,santan,coconut milk,false
59,9,Llama 3.2 3B Instruct,few-shot,false,pisang,banana,false
59,9,Llama 3.2 3B Instruct,few-shot,false,sagu,tapioca flour,false
59,9,Llama 3.2 3B Instruct,few-shot,false,gula Melaka,molasses,false
59,9,Llama 3.2 3B Instruct,few-shot,false,air,water,false
59,9,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
59,9,Llama 3.2 3B Instruct,few-shot,false,susu,milk,true
61,11,Llama 3.2 3B Instruct,few-shot,false,susu cair,milk,false
61,11,Llama 3.2 3B Instruct,few-shot,false,fresh milk,milk,false
61,11,Llama 3.2 3B Instruct,few-shot,false,air,water,false
61,11,Llama 3.2 3B Instruct,few-shot,false,susu pekat,condensed milk,false
61,11,Llama 3.2 3B Instruct,few-shot,false,agar-agar,agar agar,false
61,11,Llama 3.2 3B Instruct,few-shot,false,buah naga,dragon fruit,false
62,12,Llama 3.2 3B Instruct,few-shot,false,telur,egg,true
62,12,Llama 3.2 3B Instruct,few-shot,false,gula,sugar,true
62,12,Llama 3.2 3B Instruct,few-shot,false,minyak,cooking oil,false
62,12,Llama 3.2 3B Instruct,few-shot,false,fresh milk,milk,true
62,12,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,wheat flour,true
62,12,Llama 3.2 3B Instruct,few-shot,false,esen vanila,vanilla extract,true
62,12,Llama 3.2 3B Instruct,few-shot,false,baking powder,baking powder,true
62,12,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
62,12,Llama 3.2 3B Instruct,few-shot,false,chocolate,chocolate,true
62,12,Llama 3.2 3B Instruct,few-shot,false,chocolate chip,chocolate chips,true
63,13,Llama 3.2 3B Instruct,few-shot,false,bihun,rice noodles,true
63,13,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,true
63,13,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,true
63,13,Llama 3.2 3B Instruct,few-shot,false,ikan bilis,dried anchovies,true
63,13,Llama 3.2 3B Instruct,few-shot,false,cili,chili pepper,true
63,13,Llama 3.2 3B Instruct,few-shot,false,seafood,seafood,true
63,13,Llama 3.2 3B Instruct,few-shot,false,fish cake,fish cake,true
63,13,Llama 3.2 3B Instruct,few-shot,false,fish ball,fish ball,true
63,13,Llama 3.2 3B Instruct,few-shot,false,sos tiram,soy sauce,true
63,13,Llama 3.2 3B Instruct,few-shot,false,kapah manis,sweet soy sauce,true
63,13,Llama 3.2 3B Instruct,few-shot,false,sos tomato,tomato sauce,true
63,13,Llama 3.2 3B Instruct,few-shot,false,sos cili,chili sauce,true
63,13,Llama 3.2 3B Instruct,few-shot,false,petis udang,shrimp paste,true
63,13,Llama 3.2 3B Instruct,few-shot,false,daun sup,bok choy,true
63,13,Llama 3.2 3B Instruct,few-shot,false,bawang goreng,fried garlic,true
64,14,Llama 3.2 3B Instruct,few-shot,false,gula,sugar,true
64,14,Llama 3.2 3B Instruct,few-shot,false,krim kental,whipping cream,true
64,14,Llama 3.2 3B Instruct,few-shot,false,butter,unsalted butter,true
64,14,Llama 3.2 3B Instruct,few-shot,false,esan vanila,vanilla extract,true
64,14,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
64,14,Llama 3.2 3B Instruct,few-shot,false,spaget,cornflakes,true
66,16,Llama 3.2 3B Instruct,few-shot,false,air,water,true
66,16,Llama 3.2 3B Instruct,few-shot,false,tembikai,watermelon,true
66,16,Llama 3.2 3B Instruct,few-shot,false,limau kasturi,lemon,true
66,16,Llama 3.2 3B Instruct,few-shot,false,laici,licorice,true
66,16,Llama 3.2 3B Instruct,few-shot,false,rose laici,rose licorice,true
66,16,Llama 3.2 3B Instruct,few-shot,false,sangquit,rose syrup,true
66,16,Llama 3.2 3B Instruct,few-shot,false,sunquick,orange syrup,true
67,17,Llama 3.2 3B Instruct,few-shot,false,daging frozen,frozen meat,true
67,17,Llama 3.2 3B Instruct,few-shot,false,minyak,cooking oil,true
67,17,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,true
67,17,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,true
67,17,Llama 3.2 3B Instruct,few-shot,false,cili kisar,chili flakes,true
67,17,Llama 3.2 3B Instruct,few-shot,false,daging,meat,true
67,17,Llama 3.2 3B Instruct,few-shot,false,sos tiram,soy sauce,true
67,17,Llama 3.2 3B Instruct,few-shot,false,sos tomato,tomato sauce,true
67,17,Llama 3.2 3B Instruct,few-shot,false,sos cili,chili sauce,true
67,17,Llama 3.2 3B Instruct,few-shot,false,kapic manis,sweet soy sauce,true
67,17,Llama 3.2 3B Instruct,few-shot,false,pati ayam,chicken stock cube,true
67,17,Llama 3.2 3B Instruct,few-shot,false,macaroni,macaroni,true
67,17,Llama 3.2 3B Instruct,few-shot,false,lada,black pepper,true
67,17,Llama 3.2 3B Instruct,few-shot,false,merah,red pepper,true
67,17,Llama 3.2 3B Instruct,few-shot,false,hijau,green pepper,true
67,17,Llama 3.2 3B Instruct,few-shot,false,kuning,yellow pepper,true
68,18,Llama 3.2 3B Instruct,few-shot,false,air,water,false
68,18,Llama 3.2 3B Instruct,few-shot,false,yis,baking powder,true
68,18,Llama 3.2 3B Instruct,few-shot,false,gula putih,brown sugar,true
68,18,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,wheat flour,true
68,18,Llama 3.2 3B Instruct,few-shot,false,soda bicarbonate,baking soda,true
68,18,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
68,18,Llama 3.2 3B Instruct,few-shot,false,sosej,yeast,true
68,18,Llama 3.2 3B Instruct,few-shot,false,butter,melted butter,true
68,18,Llama 3.2 3B Instruct,few-shot,false,coklat hazelnut,chocolate hazelnut,true
68,18,Llama 3.2 3B Instruct,few-shot,false,cheese cheddar,cheddar cheese,true
69,19,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,true
69,19,Llama 3.2 3B Instruct,few-shot,false,daun kucai,kale,true
69,19,Llama 3.2 3B Instruct,few-shot,false,lada besar,black pepper,true
69,19,Llama 3.2 3B Instruct,few-shot,false,crab stick,crab stick,true
69,19,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,wheat flour,false
69,19,Llama 3.2 3B Instruct,few-shot,false,ikan bilis,anchovy,true
69,19,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
69,19,Llama 3.2 3B Instruct,few-shot,false,F&N Club Soda Water,Club Soda,true
70,20,Llama 3.2 3B Instruct,few-shot,false,kacang tanah,peanuts,true
70,20,Llama 3.2 3B Instruct,few-shot,false,ketupat mini nona,mini rice cakes,true
70,20,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,false
70,20,Llama 3.2 3B Instruct,few-shot,false,serai,lemongrass,true
70,20,Llama 3.2 3B Instruct,few-shot,false,ulas bawang putih,garlic cloves,true
70,20,Llama 3.2 3B Instruct,few-shot,false,cili kisar,chili flakes,true
70,20,Llama 3.2 3B Instruct,few-shot,false,udang kering,dried shrimp,true
70,20,Llama 3.2 3B Instruct,few-shot,false,gula melaka,palm sugar,true
70,20,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
71,21,Llama 3.2 3B Instruct,few-shot,false,air,water,false
71,21,Llama 3.2 3B Instruct,few-shot,false,yeast,yeast,false
71,21,Llama 3.2 3B Instruct,few-shot,false,brown sugar,brown sugar,false
71,21,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,wheat flour,false
71,21,Llama 3.2 3B Instruct,few-shot,false,soda bicarbonat,baking soda,false
71,21,Llama 3.2 3B Instruct,few-shot,false,sosej,hot dog,false
71,21,Llama 3.2 3B Instruct,few-shot,false,butter,butter,false
72,22,Llama 3.2 3B Instruct,few-shot,false,tauhu,tofu,true
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung beras,rice flour,false
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung bestari,cornstarch,false
72,22,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
72,22,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
72,22,Llama 3.2 3B Instruct,few-shot,false,cili kisar,chili flakes,true
72,22,Llama 3.2 3B Instruct,few-shot,false,sauce chilli thai,chili sauce,false
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung jagung,cornstarch,false
72,22,Llama 3.2 3B Instruct,few-shot,false,gula melaka,palm sugar,false
72,22,Llama 3.2 3B Instruct,few-shot,false,togay,tofu puffs,false
73,23,Llama 3.2 3B Instruct,few-shot,false,udang,shrimp,false
73,23,Llama 3.2 3B Instruct,few-shot,false,tempoyak,cured duck liver,false
73,23,Llama 3.2 3B Instruct,few-shot,false,petai,stingray,false
73,23,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
73,23,Llama 3.2 3B Instruct,few-shot,false,kunyit,curcuma,false
73,23,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,false
73,23,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
73,23,Llama 3.2 3B Instruct,few-shot,false,serai,lemon grass,false
73,23,Llama 3.2 3B Instruct,few-shot,false,santan,coconut milk,false
74,24,Llama 3.2 3B Instruct,few-shot,false,chocolate chips,chocolate chips,false
74,24,Llama 3.2 3B Instruct,few-shot,false,cooking cream,heavy cream,false
74,24,Llama 3.2 3B Instruct,few-shot,false,whipping cream,whipped cream,false
75,25,Llama 3.2 3B Instruct,few-shot,false,black pepper,black pepper,false
75,25,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
75,25,Llama 3.2 3B Instruct,few-shot,false,ketumbar,coriander,true
75,25,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onion,false
75,25,Llama 3.2 3B Instruct,few-shot,false,serbuk perasa,spice powder,true
75,25,Llama 3.2 3B Instruct,few-shot,false,cili padi,chili pepper,false
75,25,Llama 3.2 3B Instruct,few-shot,false,ikan merah,red fish,false
75,25,Llama 3.2 3B Instruct,few-shot,false,tomato,tomato,false
76,26,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,all-purpose flour,false
76,26,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
76,26,Llama 3.2 3B Instruct,few-shot,false,cinnamon,cinnamon,false
76,26,Llama 3.2 3B Instruct,few-shot,false,baking powder,baking powder,false
76,26,Llama 3.2 3B Instruct,few-shot,false,gula,sugar,false
76,26,Llama 3.2 3B Instruct,few-shot,false,telur,egg,false
76,26,Llama 3.2 3B Instruct,few-shot,false,esen vanila,vanilla extract,false
76,26,Llama 3.2 3B Instruct,few-shot,false,dairy milk,milk,true
76,26,Llama 3.2 3B Instruct,few-shot,false,butter,butter,false
77,27,Llama 3.2 3B Instruct,few-shot,false,siakap,fish,false
77,27,Llama 3.2 3B Instruct,few-shot,false,serai,lemon grass,false
77,27,Llama 3.2 3B Instruct,few-shot,false,halia,galangal,false
77,27,Llama 3.2 3B Instruct,few-shot,false,daun limau purut,lemon balm,false
77,27,Llama 3.2 3B Instruct,few-shot,false,santan,coconut milk,false
77,27,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
77,27,Llama 3.2 3B Instruct,few-shot,false,cili padi,chili pepper,false
77,27,Llama 3.2 3B Instruct,few-shot,false,daun limau purut,lemon balm,false
77,27,Llama 3.2 3B Instruct,few-shot,false,sos cili thai,chili sauce,false
77,27,Llama 3.2 3B Instruct,few-shot,false,garam,salt,true
78,28,Llama 3.2 3B Instruct,few-shot,false,kurma,pistachio,false
78,28,Llama 3.2 3B Instruct,few-shot,false,dashi lady full cream milk,full cream milk,true
78,28,Llama 3.2 3B Instruct,few-shot,false,santan,coconut milk,false
78,28,Llama 3.2 3B Instruct,few-shot,false,chia seeds,chia seeds,false
78,28,Llama 3.2 3B Instruct,few-shot,false,peanut butter,peanut butter,false
78,28,Llama 3.2 3B Instruct,few-shot,false,coklat cip,chocolate chips,false
78,28,Llama 3.2 3B Instruct,few-shot,false,hirisan kurma,pistachio slices,true
78,28,Llama 3.2 3B Instruct,few-shot,false,kekacang,peanuts,false
78,28,Llama 3.2 3B Instruct,few-shot,false,madu,honey,false
78,28,Llama 3.2 3B Instruct,few-shot,false,pisang,banana,false
78,28,Llama 3.2 3B Instruct,few-shot,false,biskut,cookies,false
78,28,Llama 3.2 3B Instruct,few-shot,false,coklat hazelnut,chocolate hazelnut,false
78,28,Llama 3.2 3B Instruct,few-shot,false,naga biru,blueberry,false
78,28,Llama 3.2 3B Instruct,few-shot,false,madu,honey,false
78,28,Llama 3.2 3B Instruct,few-shot,false,coklat,chocolate,true
78,28,Llama 3.2 3B Instruct,few-shot,false,pisang,banana,false
78,28,Llama 3.2 3B Instruct,few-shot,false,coklat hazelnut,chocolate hazelnut,false
78,28,Llama 3.2 3B Instruct,few-shot,false,cinnamon,cinnamon,false
79,29,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
79,29,Llama 3.2 3B Instruct,few-shot,false,halia,galangal,false
79,29,Llama 3.2 3B Instruct,few-shot,false,lengkuas,kencur,false
79,29,Llama 3.2 3B Instruct,few-shot,false,kunyit hidup,fresh turmeric,false
79,29,Llama 3.2 3B Instruct,few-shot,false,biji ketumbar,coriander seeds,false
79,29,Llama 3.2 3B Instruct,few-shot,false,jintan putih,cinnamon,false
79,29,Llama 3.2 3B Instruct,few-shot,false,buah keras,peach kernel,false
79,29,Llama 3.2 3B Instruct,few-shot,false,bunga lawang,jasmine flowers,false
79,29,Llama 3.2 3B Instruct,few-shot,false,pelaga,betel leaves,true
79,29,Llama 3.2 3B Instruct,few-shot,false,serai,lemongrass,false
79,29,Llama 3.2 3B Instruct,few-shot,false,daun salam,bay leaves,true
79,29,Llama 3.2 3B Instruct,few-shot,false,daun kunyit,turmeric leaves,false
79,29,Llama 3.2 3B Instruct,few-shot,false,bawang besar,garlic bulb,false
79,29,Llama 3.2 3B Instruct,few-shot,false,cili kisar,chili flakes,false
79,29,Llama 3.2 3B Instruct,few-shot,false,ayam,chicken,false
79,29,Llama 3.2 3B Instruct,few-shot,false,santan,coconut milk,false
80,30,Llama 3.2 3B Instruct,few-shot,false,roti,bread,false
80,30,Llama 3.2 3B Instruct,few-shot,false,aiskrim,ice cream,false
81,31,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
81,31,Llama 3.2 3B Instruct,few-shot,false,cili padi,chili pepper,false
81,31,Llama 3.2 3B Instruct,few-shot,false,butter,butter,false
81,31,Llama 3.2 3B Instruct,few-shot,false,daun kari,curry leaf,false
81,31,Llama 3.2 3B Instruct,few-shot,false,susu cair,water,false
81,31,Llama 3.2 3B Instruct,few-shot,false,pati ayam,chicken stock cube,false
81,31,Llama 3.2 3B Instruct,few-shot,false,susu pekat manis,sweetened condensed milk,false
81,31,Llama 3.2 3B Instruct,few-shot,false,keping cheese,cheese,false
81,31,Llama 3.2 3B Instruct,few-shot,false,roti mantou,mantou bread,false
82,32,Llama 3.2 3B Instruct,few-shot,false,gula,sugar,false
82,32,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,all-purpose flour,false
82,32,Llama 3.2 3B Instruct,few-shot,false,baking powder,baking powder,false
82,32,Llama 3.2 3B Instruct,few-shot,false,garam,salt,false
82,32,Llama 3.2 3B Instruct,few-shot,false,milk,milk,true
82,32,Llama 3.2 3B Instruct,few-shot,false,telur,egg,false
82,32,Llama 3.2 3B Instruct,few-shot,false,esan vanila,vanilla extract,true
82,32,Llama 3.2 3B Instruct,few-shot,false,butter,butter,false
82,32,Llama 3.2 3B Instruct,few-shot,false,peach,peach,false
83,33,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,false
83,33,Llama 3.2 3B Instruct,few-shot,false,udang,shrimp,false
83,33,Llama 3.2 3B Instruct,few-shot,false,fish cake,fish cake,false
83,33,Llama 3.2 3B Instruct,few-shot,false,sos tiram,soy sauce,false
83,33,Llama 3.2 3B Instruct,few-shot,false,pepper,white pepper,false
83,33,Llama 3.2 3B Instruct,few-shot,false,carrot,carrot,false
83,33,Llama 3.2 3B Instruct,few-shot,false,minyak bijan,sesame oil,false
85,35,Llama 3.2 3B Instruct,few-shot,false,gula,sugar,false
85,35,Llama 3.2 3B Instruct,few-shot,false,krimer sejat FNN,cream cheese,false
85,35,Llama 3.2 3B Instruct,few-shot,false,roti,bread,false
85,35,Llama 3.2 3B Instruct,few-shot,false,telur,egg,false
85,35,Llama 3.2 3B Instruct,few-shot,false,esan vanila,vanilla extract,true
86,36,Llama 3.2 3B Instruct,few-shot,false,longan,longan,false
86,36,Llama 3.2 3B Instruct,few-shot,false,kurma merah,red currant,false
86,36,Llama 3.2 3B Instruct,few-shot,false,gula batu,sugar,false
