experiment_id,transcript_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,gt_unit_original,gt_unit_en,pred_name_original,pred_name_en,pred_unit_original,pred_unit_en
36,36,36,Llama 3.2 3B Instruct,zero-shot,false,,,,,,,biji,piece
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,bawang merah,shallot,biji,,பி் கற௉,Bawang Merah,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,bawang putih,garlic,ulas,,கற௉ ப்,Bawang Putih,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,cili padi,bird’s eye chili,biji,,கி் ப௉,Cili Padi,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,cili padi,bird’s eye chili,,,கி் ப௉,Cili Padi,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,கி் ப௉,Cili Kering,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,serai,lemongrass,batang,,கி் ப௉,Serai,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,கி் ப௉,Kunyit,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,santan,coconut milk,cawan,,கி் ப௉,Santan,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,கி் ப௉,Ikan Sardin,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,telur,egg,biji,,கி் ப௉,Telur,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,bawang merah,shallot,biji,,கி் ப௉,Bawang Merah,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,bawang putih,garlic,ulas,,கி் ப௉,Bawang Putih,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,cili padi,bird’s eye chili,biji,,கி் ப௉,Cili Padi,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,cili padi,bird’s eye chili,,,கி் ப௉,Cili Padi,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,கி் ப௉,Cili Kering,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,serai,lemongrass,batang,,கி் ப௉,Serai,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,கி் ப௉,Kunyit,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,santan,coconut milk,cawan,,கி் ப௉,Santan,,
37,37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,கி் ப௉,Ikan Sardin,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,ayam,chicken,biji,,Ayam,Chicken,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,Black Pepper,Black Pepper,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,cili padi,bird’s eye chili,biji,,Cili Padi,Thai Chili Peppers,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,Bawang Merah,Red Onion,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,Bawang Putih,Garlic,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,sos plum,plum sauce,sudu_besar,,Sos Plum,Plum Sauce,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,sos tiram,oyster sauce,sudu_besar,,Sos Tiram,Tiram Sauce,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,kicap manis,sweet soy sauce,sudu_besar,,Kicap Manis,Sweet Soy Sauce,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,sos ikan,fish sauce,sudu_besar,,Sos Ikan,Fish Sauce,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,serai,lemongrass,batang,,Serai,Lemongrass,,
38,38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,Daun Limau Purut,Lime Leaves,,
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,tepung gandum,wheat flour,kg,,tepung gandum,all-purpose flour,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,yeast,yeast,,,yeast,active dry yeast,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,gula,sugar,sudu_besar,,gula,sugar,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,bawang holland,onion,,unit
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,carrots,carrot,,unit
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,kangkung,water spinach,,unit
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,togu,tofu,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,sos thai,Thai chili sauce,cawan,,sos thai,Thai red curry paste,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,cili padi,bird’s eye chili,biji,,cili padi,chili pepper,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,bawang putih,garlic,ulas,,bawang putih,garlic,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,air,water,l,,air,,,grams
39,39,39,Llama 3.2 3B Instruct,zero-shot,false,air,water,cawan,,air,,,grams
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,serai,lemongrass,batang,,serai,lemon grass,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,bawang merah,shallot,biji,,bawang merah,red onion,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,bawang putih,garlic,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,halia,galangal,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,udang kering,dried shrimp,sudu_besar,,udang kering,dried shrimp,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,cili kisar,chili paste,sudu_besar,,cili kisar,chili flakes,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,rempah kari,curry powder,sudu_besar,,rempah kari,curry powder,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,ayam,chicken,,,ayam,chicken,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,santan,coconut milk,cawan,,santan,coconut milk,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,tauge,bean sprouts,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,sawi,cabbage,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,limau kasturi,lemon leaves,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,cili,chili peppers,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,kacang panjang,long beans,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,bawang goreng,fried garlic,,
40,40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,telur,egg,,
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,tin,,Susu Cair,,tin,can
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,tin,,Susu Cair,,tin,can
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,,,,,Serbuk Kristal Jelly Nona,,secukup rasa,
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,garam,salt,,,Garam,,secukup rasa,
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,buah lychee,lychee,,,Lychee,,biji,pieces
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,buah lychee,lychee,,,Lychee,,biji,pieces
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,,,,,Serbuk Kristal Jelly Nona,,secukup rasa,
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,buah strawberry,strawberry,,,Strawberry,,biji,pieces
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,tin,,Susu Cair,,biji,pieces
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,tin,,Susu Cair,,biji,pieces
43,43,43,Llama 3.2 3B Instruct,zero-shot,false,,,,,Ais,,biji,pieces
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,pisang,banana,,,Pisang,Banana,,
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,pisang,banana,,,Pisang,Banana,,
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,roti paratha,paratha bread,keping,,Roti paratha,Paratha bread,,
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,,,,,Hazelnut,Hazelnuts,,
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,,,,,Matcha,Green tea powder,,
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,susu pekat,condensed milk,,,Susu pekat,Condensed milk,,
45,45,45,Llama 3.2 3B Instruct,zero-shot,false,,,,,Minyak gamat,Ghee,,
47,47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,,Lemon,ulas,grams
47,47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,,Sugar,,
47,47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,,F&N Fruitade,biji,cups
47,47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,,F&N Zappel,pinggan,cups
47,47,47,Llama 3.2 3B Instruct,zero-shot,false,nata de coco,nata de coco,,,,Nata de Coco,ketul,grams
47,47,47,Llama 3.2 3B Instruct,zero-shot,false,buah longan,longan,,,,Longan,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,buah naga,dragon fruit,,,Buah naga,Pineapple,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,buah naga,dragon fruit,,,Buah naga,Pineapple,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,buah laici,lychee,,,Buah laici,Lime,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,buah laici,lychee,,,Buah laici,Lime,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,buah cocktail,fruit cocktail,,,Buah cocktail,Cocktail fruit,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,,,,,Yogurt,Yogurt,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,,,Susu cair,Milk,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,,,Susu cair,Milk,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,Sunquick orange,Sunquick orange,,,Sunquick orange,Sunquick Orange,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,apple hijau,green apple,,,Apple hijau,Green Apple,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,apple hijau,green apple,,,Apple hijau,Green Apple,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,,,,,Sunquick jambu merah,Sunquick Strawberry,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,daun pudina,mint leaves,,,Daun pudina,Pudina Leaves,,
48,48,48,Llama 3.2 3B Instruct,zero-shot,false,,,,,Meriah,Meriah,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,用平中水,Diced Chicken Breast,,g
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,black pepper,black pepper,,,白水,Black Pepper,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,black pepper,black pepper,,,白水,Black Pepper,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
49,49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,王平,White Bread,,
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,tenggiri,fish (tenggiri),,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,kunyit,Turmeric,,,kunyit,curcuma,,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,siakap,fish (siakap),,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,kembung,fish (kembung),,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,ikan bandar raya,fish (ikan bandar raya),,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,batang,,serai,lemon grass,batang,stem
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,bawang merah,red onion,biji,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,bawang ros,green onion,ulas,bulbs
51,1,1,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,bulbs
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,sawi,cabbage,biji,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chili pepper,biji,pepper
51,1,1,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,halia,garlic,biji,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,Halia,Ginger,,,halia,garlic,biji,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,Tomato,Tomato,biji,,tomato,tomato,biji,piece
51,1,1,Llama 3.2 3B Instruct,few-shot,false,,,,,timun,cucumber,biji,piece
52,2,2,Llama 3.2 3B Instruct,few-shot,false,,,,,air,water,cawan suam,cup
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Susu Pekat,Condensed Milk,cawan,,susu pekat,peanut butter,cawan suam,cup
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Susu Pekat,Condensed Milk,,,susu pekat,peanut butter,cawan suam,cup
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Yeast,Yeast,,,yis,yeast,paket,packet
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Telur,Egg,biji,,telur,egg,biji,piece
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan setengah,half cup
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan setengah,half cup
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan setengah,half cup
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Garam,Salt,sudu_kecil,,garam,salt,secukup rasa,to taste
52,2,2,Llama 3.2 3B Instruct,few-shot,false,Margarin,Margarine,,,marjerin,margarine,sudu kecil,teaspoon
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Lala,Clam,,,lala,lala,secukup rasa,to taste
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chili peppers,biji,piece
53,3,3,Llama 3.2 3B Instruct,few-shot,false,,,,,lada,pepper,biji,piece
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Bawang Merah,Red Onion,biji,,bawang merah,red onion,ulas,inch
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,inch
53,3,3,Llama 3.2 3B Instruct,few-shot,false,,,,,ketumbar,coriander,akar,root
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,batang,,serai,lemon grass,batang,stick
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,batang,,serai,lemon grass,batang,stick
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Daun Limau Purut,Kaffir Lime Leaf,helai,,daun limau purut,lime leaves,daun,leaf
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Sos Tiram,Oyster Sauce,,,sos tiram,soy sauce,sudu,cup
53,3,3,Llama 3.2 3B Instruct,few-shot,false,,,,,sos cili Siam,Siam chili sauce,sudu,cup
53,3,3,Llama 3.2 3B Instruct,few-shot,false,Sos Ikan,Fish Sauce,,,sos ikan,fish sauce,sudu,cup
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Tepung Bestari,Seasoned Flour Mix,cawan,,tepung Bestari,Bestari flour,cawan,cup
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Tepung Bestari,Seasoned Flour Mix,,,tepung Bestari,Bestari flour,cawan,cup
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Air,Water,,,air,water,cawan,cup
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,ayam,chicken tender,jejari ayam,piece of chicken
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,minyak goreng ayam,chicken oil,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,paprika,paprika,sudu kecil,teaspoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,cili ksturi,chili powder,sudu kecil,teaspoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,serpihan cili,chopped chili,sudu kecil,teaspoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,sudu kecil,teaspoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Brown Sugar,Brown Sugar,,,gula perang,brown sugar,sudu kecil,teaspoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,sos barbeku,barbecue sauce,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Madu,Honey,,,madu,honey,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Honey,Honey,,,madu,honey,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,sos putih,white sauce,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,,,,,yogurt,yogurt,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Cupi Mayo,Kewpie Mayonnaise,,,mayonis Kewpie,Kewpie mayonnaise,sudu besar,tablespoon
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Lemon,Lemon,,,lemun,lemon,secukup rasa,to taste
54,4,4,Llama 3.2 3B Instruct,few-shot,false,Black Pepper,Black Pepper,,,lada hitam,black pepper,secukup rasa,to taste
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Sos Ikan,Fish Sauce,,,sos ikan,fish sauce,sudu,tablespoon
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Ayam,Chicken,,,ayam,chicken,biji,piece
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Black Pepper,Black Pepper,,,lada hitam,black pepper,secukup rasa,to taste
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Gula,Sugar,,,gula,sugar,secukup rasa,to taste
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Tepung Bestari,Seasoned Flour Mix,,,tepung Bestari,Bestari flour,sudu,tablespoon
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Tepung Beras,Rice Flour,,,tepung beras,rice flour,sudu,tablespoon
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Garam,Salt,,,garam,salt,secukup rasa,to taste
55,5,5,Llama 3.2 3B Instruct,few-shot,false,Air,Water,,,air,water,sikit-sikit,a little
55,5,5,Llama 3.2 3B Instruct,few-shot,false,,,,,biji bijan,rice bran,bijan,grain
56,6,6,Llama 3.2 3B Instruct,few-shot,false,,,,,tempe,tempe,blok,block
56,6,6,Llama 3.2 3B Instruct,few-shot,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chili peppers,biji,piece
56,6,6,Llama 3.2 3B Instruct,few-shot,false,,,,,lada merah,red chili peppers,biji,piece
56,6,6,Llama 3.2 3B Instruct,few-shot,false,Tomato,Tomato,biji,,tomato,tomatoes,biji,piece
56,6,6,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,cloves
56,6,6,Llama 3.2 3B Instruct,few-shot,false,Limau Kasturi,Calamansi Lime,biji,,limau kasturi,lemon,biji,piece
57,7,7,Llama 3.2 3B Instruct,few-shot,false,,,,,gula-gula kapas,cotton candy sugar,secukup rasa,to taste
57,7,7,Llama 3.2 3B Instruct,few-shot,false,,,,,kepingan coklat,chocolate piece,secukup rasa,to taste
57,7,7,Llama 3.2 3B Instruct,few-shot,false,Biskut,Biscuit,,,biskut,biscuit,secukup rasa,to taste
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,batang,,serai,lemongrass,batang,stick
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Lengkuas,Galangal,,,lengkuas,galangal,ibu jari,inch
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Kari,Curry Powder,,,serbuk kari,curry powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Cili,Chilli Powder,,,serbuk cili,chili powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Ketumbar,Coriander Powder,,,serbuk ketumbar,coriander powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Jintan Manis,Fennel Powder,,,serbuk jintan manis,jaggery powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Jintan Putih,Cumin Powder,,,serbuk jintan putih,turmeric powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Kunyit,Turmeric Powder,,,serbuk jintan putih,turmeric powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Kunyit,Turmeric Powder,,,serbuk kunyit,turmeric powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,,,,,beras,rice,daripada Pusat Pakaian Hari-Hari / Beras Jati Sdn Bhd,
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,bawang,garlic,biji,piece
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Halia,Ginger,,,halia,ginger,ibu jari,inch
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,cloves
58,8,8,Llama 3.2 3B Instruct,few-shot,false,,,,,cili,chili pepper,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,,,,,serbuk kari daging,beef curry powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,,,,,serbuk kurma daging,beef curry powder,sudu kecil,teaspoon
58,8,8,Llama 3.2 3B Instruct,few-shot,false,,,,,kaki ayam,chicken leg,,
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Hati Ayam,Chicken Liver,,,hati ayam,chicken liver,,
58,8,8,Llama 3.2 3B Instruct,few-shot,false,Santan,Coconut Milk,,,santan,coconut milk,kotak kecil,can
59,9,9,Llama 3.2 3B Instruct,few-shot,false,Pisang,Banana,,,pisang,banana,biji,piece
59,9,9,Llama 3.2 3B Instruct,few-shot,false,Pisang,Banana,biji,,pisang,banana,biji,piece
59,9,9,Llama 3.2 3B Instruct,few-shot,false,Sagu,Sago,,,sagu,tapioca flour,secukup rasa,to taste
59,9,9,Llama 3.2 3B Instruct,few-shot,false,Gula Melaka,Palm Sugar,,,gula Melaka,molasses,ketul kecil,small piece
59,9,9,Llama 3.2 3B Instruct,few-shot,false,Air,Water,cawan,,air,water,cawan,cup
59,9,9,Llama 3.2 3B Instruct,few-shot,false,Garam,Salt,,,garam,salt,secukup rasa,to taste
59,9,9,Llama 3.2 3B Instruct,few-shot,false,,,,,susu,milk,secukup rasa,to taste
61,11,11,Llama 3.2 3B Instruct,few-shot,false,susu cair,Evaporated Milk,tin,,susu cair,milk,tin,can
61,11,11,Llama 3.2 3B Instruct,few-shot,false,fresh milk,Fresh Milk,cawan,,fresh milk,milk,cawan,cup
61,11,11,Llama 3.2 3B Instruct,few-shot,false,air,Water,cawan,,air,water,cawan,cup
61,11,11,Llama 3.2 3B Instruct,few-shot,false,susu pekat,Sweetened Condensed Milk ,cawan,,susu pekat,condensed milk,cawan,cup
61,11,11,Llama 3.2 3B Instruct,few-shot,false,agar agar,Agar,gram,,agar-agar,agar agar,gram,gram
61,11,11,Llama 3.2 3B Instruct,few-shot,false,buah naga,Dragon Fruit ,biji,,buah naga,dragon fruit,biji,piece
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,telur,egg,biji,piece
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,gula,sugar,per 4 cawan,per 4 cups
62,12,12,Llama 3.2 3B Instruct,few-shot,false,minyak masak,cooking oil,,,minyak,cooking oil,sudu besar,tablespoon
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,fresh milk,milk,cawan,cup
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,tepung gandum,wheat flour,cawan,cup
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,esen vanila,vanilla extract,penutup,capsule
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,baking powder,baking powder,sudu kecil,teaspoon
62,12,12,Llama 3.2 3B Instruct,few-shot,false,garam,salt,,,garam,salt,secukup rasa,to taste
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,chocolate,chocolate,cup,cup
62,12,12,Llama 3.2 3B Instruct,few-shot,false,,,,,chocolate chip,chocolate chips,penuh,full
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,bihun,rice noodles,paket,package
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,bawang merah,red onion,biji,piece
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,bawang putih,garlic,ulas,cloves
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,ikan bilis,dried anchovies,kecil,small
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,cili,chili pepper,kisar,ground
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,seafood,seafood,boleh,optional
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,fish cake,fish cake,sekali,once
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,fish ball,fish ball,sekali,once
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,sos tiram,soy sauce,sudu,tablespoon
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,kapah manis,sweet soy sauce,sudu,tablespoon
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,sos tomato,tomato sauce,sudu,tablespoon
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,sos cili,chili sauce,sudu,tablespoon
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,petis udang,shrimp paste,boleh,optional
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,daun sup,bok choy,sekali,once
63,13,13,Llama 3.2 3B Instruct,few-shot,false,,,,,bawang goreng,fried garlic,sekali,once
64,14,14,Llama 3.2 3B Instruct,few-shot,false,,,,,gula,sugar,cawan,cup
64,14,14,Llama 3.2 3B Instruct,few-shot,false,,,,,krim kental,whipping cream,cawan,cup
64,14,14,Llama 3.2 3B Instruct,few-shot,false,,,,,butter,unsalted butter,gram,gram
