experiment_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,pred_name_original,pred_name_en
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,tauge,bean sprouts
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,sawi,cabbage
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,limau kasturi,lemon leaves
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,cili,chili peppers
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,kacang panjang,long beans
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,bawang goreng,fried garlic
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,telur,egg
43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,Susu Cair,
43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,Susu Cair,
43,43,Llama 3.2 3B Instruct,zero-shot,false,,,Serbuk Kristal Jelly Nona,
43,43,Llama 3.2 3B Instruct,zero-shot,false,garam,salt,Garam,
43,43,Llama 3.2 3B Instruct,zero-shot,false,buah lychee,lychee,Lychee,
43,43,Llama 3.2 3B Instruct,zero-shot,false,buah lychee,lychee,Lychee,
43,43,Llama 3.2 3B Instruct,zero-shot,false,,,Serbuk Kristal Jelly Nona,
43,43,Llama 3.2 3B Instruct,zero-shot,false,buah strawberry,strawberry,Strawberry,
43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,Susu Cair,
43,43,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,Susu Cair,
43,43,Llama 3.2 3B Instruct,zero-shot,false,,,Ais,
45,45,Llama 3.2 3B Instruct,zero-shot,false,pisang,banana,Pisang,Banana
45,45,Llama 3.2 3B Instruct,zero-shot,false,pisang,banana,Pisang,Banana
45,45,Llama 3.2 3B Instruct,zero-shot,false,roti paratha,paratha bread,Roti paratha,Paratha bread
45,45,Llama 3.2 3B Instruct,zero-shot,false,,,Hazelnut,Hazelnuts
45,45,Llama 3.2 3B Instruct,zero-shot,false,,,Matcha,Green tea powder
45,45,Llama 3.2 3B Instruct,zero-shot,false,susu pekat,condensed milk,Susu pekat,Condensed milk
45,45,Llama 3.2 3B Instruct,zero-shot,false,,,Minyak gamat,Ghee
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,Lemon
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,Sugar
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,F&N Fruitade
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,F&N Zappel
47,47,Llama 3.2 3B Instruct,zero-shot,false,nata de coco,nata de coco,,Nata de Coco
47,47,Llama 3.2 3B Instruct,zero-shot,false,buah longan,longan,,Longan
48,48,Llama 3.2 3B Instruct,zero-shot,false,buah naga,dragon fruit,Buah naga,Pineapple
48,48,Llama 3.2 3B Instruct,zero-shot,false,buah naga,dragon fruit,Buah naga,Pineapple
48,48,Llama 3.2 3B Instruct,zero-shot,false,buah laici,lychee,Buah laici,Lime
48,48,Llama 3.2 3B Instruct,zero-shot,false,buah laici,lychee,Buah laici,Lime
48,48,Llama 3.2 3B Instruct,zero-shot,false,buah cocktail,fruit cocktail,Buah cocktail,Cocktail fruit
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,Yogurt,Yogurt
48,48,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,Susu cair,Milk
48,48,Llama 3.2 3B Instruct,zero-shot,false,susu cair,evaporated milk,Susu cair,Milk
48,48,Llama 3.2 3B Instruct,zero-shot,false,Sunquick orange,Sunquick orange,Sunquick orange,Sunquick Orange
48,48,Llama 3.2 3B Instruct,zero-shot,false,apple hijau,green apple,Apple hijau,Green Apple
48,48,Llama 3.2 3B Instruct,zero-shot,false,apple hijau,green apple,Apple hijau,Green Apple
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,Sunquick jambu merah,Sunquick Strawberry
48,48,Llama 3.2 3B Instruct,zero-shot,false,daun pudina,mint leaves,Daun pudina,Pudina Leaves
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,Meriah,Meriah
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,用平中水,Diced Chicken Breast
49,49,Llama 3.2 3B Instruct,zero-shot,false,black pepper,black pepper,白水,Black Pepper
49,49,Llama 3.2 3B Instruct,zero-shot,false,black pepper,black pepper,白水,Black Pepper
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,王平,White Bread
51,1,Llama 3.2 3B Instruct,few-shot,false,,,tenggiri,fish (tenggiri)
51,1,Llama 3.2 3B Instruct,few-shot,false,kunyit,Turmeric,kunyit,curcuma
51,1,Llama 3.2 3B Instruct,few-shot,false,,,siakap,fish (siakap)
51,1,Llama 3.2 3B Instruct,few-shot,false,,,kembung,fish (kembung)
51,1,Llama 3.2 3B Instruct,few-shot,false,,,ikan bandar raya,fish (ikan bandar raya)
51,1,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,serai,lemon grass
51,1,Llama 3.2 3B Instruct,few-shot,false,,,bawang merah,red onion
51,1,Llama 3.2 3B Instruct,few-shot,false,,,bawang ros,green onion
51,1,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
51,1,Llama 3.2 3B Instruct,few-shot,false,,,sawi,cabbage
51,1,Llama 3.2 3B Instruct,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili pepper
51,1,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,halia,garlic
51,1,Llama 3.2 3B Instruct,few-shot,false,Halia,Ginger,halia,garlic
51,1,Llama 3.2 3B Instruct,few-shot,false,Tomato,Tomato,tomato,tomato
51,1,Llama 3.2 3B Instruct,few-shot,false,,,timun,cucumber
52,2,Llama 3.2 3B Instruct,few-shot,false,,,air,water
52,2,Llama 3.2 3B Instruct,few-shot,false,Susu Pekat,Condensed Milk,susu pekat,peanut butter
52,2,Llama 3.2 3B Instruct,few-shot,false,Susu Pekat,Condensed Milk,susu pekat,peanut butter
52,2,Llama 3.2 3B Instruct,few-shot,false,Yeast,Yeast,yis,yeast
52,2,Llama 3.2 3B Instruct,few-shot,false,Telur,Egg,telur,egg
52,2,Llama 3.2 3B Instruct,few-shot,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
52,2,Llama 3.2 3B Instruct,few-shot,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
52,2,Llama 3.2 3B Instruct,few-shot,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
52,2,Llama 3.2 3B Instruct,few-shot,false,Garam,Salt,garam,salt
52,2,Llama 3.2 3B Instruct,few-shot,false,Margarin,Margarine,marjerin,margarine
53,3,Llama 3.2 3B Instruct,few-shot,false,Lala,Clam,lala,lala
53,3,Llama 3.2 3B Instruct,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili peppers
53,3,Llama 3.2 3B Instruct,few-shot,false,,,lada,pepper
53,3,Llama 3.2 3B Instruct,few-shot,false,Bawang Merah,Red Onion,bawang merah,red onion
53,3,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
53,3,Llama 3.2 3B Instruct,few-shot,false,,,ketumbar,coriander
53,3,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,serai,lemon grass
53,3,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,serai,lemon grass
53,3,Llama 3.2 3B Instruct,few-shot,false,Daun Limau Purut,Kaffir Lime Leaf,daun limau purut,lime leaves
53,3,Llama 3.2 3B Instruct,few-shot,false,Sos Tiram,Oyster Sauce,sos tiram,soy sauce
53,3,Llama 3.2 3B Instruct,few-shot,false,,,sos cili Siam,Siam chili sauce
53,3,Llama 3.2 3B Instruct,few-shot,false,Sos Ikan,Fish Sauce,sos ikan,fish sauce
54,4,Llama 3.2 3B Instruct,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung Bestari,Bestari flour
54,4,Llama 3.2 3B Instruct,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung Bestari,Bestari flour
54,4,Llama 3.2 3B Instruct,few-shot,false,Air,Water,air,water
54,4,Llama 3.2 3B Instruct,few-shot,false,,,ayam,chicken tender
54,4,Llama 3.2 3B Instruct,few-shot,false,,,minyak goreng ayam,chicken oil
54,4,Llama 3.2 3B Instruct,few-shot,false,,,paprika,paprika
54,4,Llama 3.2 3B Instruct,few-shot,false,,,cili ksturi,chili powder
54,4,Llama 3.2 3B Instruct,few-shot,false,,,serpihan cili,chopped chili
54,4,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
54,4,Llama 3.2 3B Instruct,few-shot,false,Brown Sugar,Brown Sugar,gula perang,brown sugar
54,4,Llama 3.2 3B Instruct,few-shot,false,,,sos barbeku,barbecue sauce
54,4,Llama 3.2 3B Instruct,few-shot,false,Madu,Honey,madu,honey
54,4,Llama 3.2 3B Instruct,few-shot,false,Honey,Honey,madu,honey
54,4,Llama 3.2 3B Instruct,few-shot,false,,,sos putih,white sauce
54,4,Llama 3.2 3B Instruct,few-shot,false,,,yogurt,yogurt
54,4,Llama 3.2 3B Instruct,few-shot,false,Cupi Mayo,Kewpie Mayonnaise,mayonis Kewpie,Kewpie mayonnaise
54,4,Llama 3.2 3B Instruct,few-shot,false,Lemon,Lemon,lemun,lemon
54,4,Llama 3.2 3B Instruct,few-shot,false,Black Pepper,Black Pepper,lada hitam,black pepper
55,5,Llama 3.2 3B Instruct,few-shot,false,Sos Ikan,Fish Sauce,sos ikan,fish sauce
55,5,Llama 3.2 3B Instruct,few-shot,false,Ayam,Chicken,ayam,chicken
55,5,Llama 3.2 3B Instruct,few-shot,false,Black Pepper,Black Pepper,lada hitam,black pepper
55,5,Llama 3.2 3B Instruct,few-shot,false,Gula,Sugar,gula,sugar
55,5,Llama 3.2 3B Instruct,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung Bestari,Bestari flour
55,5,Llama 3.2 3B Instruct,few-shot,false,Tepung Beras,Rice Flour,tepung beras,rice flour
55,5,Llama 3.2 3B Instruct,few-shot,false,Garam,Salt,garam,salt
55,5,Llama 3.2 3B Instruct,few-shot,false,Air,Water,air,water
55,5,Llama 3.2 3B Instruct,few-shot,false,,,biji bijan,rice bran
56,6,Llama 3.2 3B Instruct,few-shot,false,,,tempe,tempe
56,6,Llama 3.2 3B Instruct,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili peppers
56,6,Llama 3.2 3B Instruct,few-shot,false,,,lada merah,red chili peppers
56,6,Llama 3.2 3B Instruct,few-shot,false,Tomato,Tomato,tomato,tomatoes
56,6,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
56,6,Llama 3.2 3B Instruct,few-shot,false,Limau Kasturi,Calamansi Lime,limau kasturi,lemon
57,7,Llama 3.2 3B Instruct,few-shot,false,,,gula-gula kapas,cotton candy sugar
57,7,Llama 3.2 3B Instruct,few-shot,false,,,kepingan coklat,chocolate piece
57,7,Llama 3.2 3B Instruct,few-shot,false,Biskut,Biscuit,biskut,biscuit
58,8,Llama 3.2 3B Instruct,few-shot,false,Serai,Lemongrass,serai,lemongrass
58,8,Llama 3.2 3B Instruct,few-shot,false,Lengkuas,Galangal,lengkuas,galangal
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Kari,Curry Powder,serbuk kari,curry powder
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Cili,Chilli Powder,serbuk cili,chili powder
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Ketumbar,Coriander Powder,serbuk ketumbar,coriander powder
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Jintan Manis,Fennel Powder,serbuk jintan manis,jaggery powder
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Jintan Putih,Cumin Powder,serbuk jintan putih,turmeric powder
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Kunyit,Turmeric Powder,serbuk jintan putih,turmeric powder
58,8,Llama 3.2 3B Instruct,few-shot,false,Serbuk Kunyit,Turmeric Powder,serbuk kunyit,turmeric powder
58,8,Llama 3.2 3B Instruct,few-shot,false,,,beras,rice
58,8,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,bawang,garlic
58,8,Llama 3.2 3B Instruct,few-shot,false,Halia,Ginger,halia,ginger
58,8,Llama 3.2 3B Instruct,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
58,8,Llama 3.2 3B Instruct,few-shot,false,,,cili,chili pepper
58,8,Llama 3.2 3B Instruct,few-shot,false,,,serbuk kari daging,beef curry powder
58,8,Llama 3.2 3B Instruct,few-shot,false,,,serbuk kurma daging,beef curry powder
58,8,Llama 3.2 3B Instruct,few-shot,false,,,kaki ayam,chicken leg
58,8,Llama 3.2 3B Instruct,few-shot,false,Hati Ayam,Chicken Liver,hati ayam,chicken liver
58,8,Llama 3.2 3B Instruct,few-shot,false,Santan,Coconut Milk,santan,coconut milk
59,9,Llama 3.2 3B Instruct,few-shot,false,Pisang,Banana,pisang,banana
59,9,Llama 3.2 3B Instruct,few-shot,false,Pisang,Banana,pisang,banana
59,9,Llama 3.2 3B Instruct,few-shot,false,Sagu,Sago,sagu,tapioca flour
59,9,Llama 3.2 3B Instruct,few-shot,false,Gula Melaka,Palm Sugar,gula Melaka,molasses
59,9,Llama 3.2 3B Instruct,few-shot,false,Air,Water,air,water
59,9,Llama 3.2 3B Instruct,few-shot,false,Garam,Salt,garam,salt
59,9,Llama 3.2 3B Instruct,few-shot,false,,,susu,milk
61,11,Llama 3.2 3B Instruct,few-shot,false,susu cair,Evaporated Milk,susu cair,milk
61,11,Llama 3.2 3B Instruct,few-shot,false,fresh milk,Fresh Milk,fresh milk,milk
61,11,Llama 3.2 3B Instruct,few-shot,false,air,Water,air,water
61,11,Llama 3.2 3B Instruct,few-shot,false,susu pekat,Sweetened Condensed Milk ,susu pekat,condensed milk
61,11,Llama 3.2 3B Instruct,few-shot,false,agar agar,Agar,agar-agar,agar agar
61,11,Llama 3.2 3B Instruct,few-shot,false,buah naga,Dragon Fruit ,buah naga,dragon fruit
62,12,Llama 3.2 3B Instruct,few-shot,false,,,telur,egg
62,12,Llama 3.2 3B Instruct,few-shot,false,,,gula,sugar
62,12,Llama 3.2 3B Instruct,few-shot,false,minyak masak,cooking oil,minyak,cooking oil
62,12,Llama 3.2 3B Instruct,few-shot,false,,,fresh milk,milk
62,12,Llama 3.2 3B Instruct,few-shot,false,,,tepung gandum,wheat flour
62,12,Llama 3.2 3B Instruct,few-shot,false,,,esen vanila,vanilla extract
62,12,Llama 3.2 3B Instruct,few-shot,false,,,baking powder,baking powder
62,12,Llama 3.2 3B Instruct,few-shot,false,garam,salt,garam,salt
62,12,Llama 3.2 3B Instruct,few-shot,false,,,chocolate,chocolate
62,12,Llama 3.2 3B Instruct,few-shot,false,,,chocolate chip,chocolate chips
63,13,Llama 3.2 3B Instruct,few-shot,false,,,bihun,rice noodles
63,13,Llama 3.2 3B Instruct,few-shot,false,,,bawang merah,red onion
63,13,Llama 3.2 3B Instruct,few-shot,false,,,bawang putih,garlic
63,13,Llama 3.2 3B Instruct,few-shot,false,,,ikan bilis,dried anchovies
63,13,Llama 3.2 3B Instruct,few-shot,false,,,cili,chili pepper
63,13,Llama 3.2 3B Instruct,few-shot,false,,,seafood,seafood
63,13,Llama 3.2 3B Instruct,few-shot,false,,,fish cake,fish cake
63,13,Llama 3.2 3B Instruct,few-shot,false,,,fish ball,fish ball
63,13,Llama 3.2 3B Instruct,few-shot,false,,,sos tiram,soy sauce
63,13,Llama 3.2 3B Instruct,few-shot,false,,,kapah manis,sweet soy sauce
63,13,Llama 3.2 3B Instruct,few-shot,false,,,sos tomato,tomato sauce
63,13,Llama 3.2 3B Instruct,few-shot,false,,,sos cili,chili sauce
63,13,Llama 3.2 3B Instruct,few-shot,false,,,petis udang,shrimp paste
63,13,Llama 3.2 3B Instruct,few-shot,false,,,daun sup,bok choy
63,13,Llama 3.2 3B Instruct,few-shot,false,,,bawang goreng,fried garlic
64,14,Llama 3.2 3B Instruct,few-shot,false,,,gula,sugar
64,14,Llama 3.2 3B Instruct,few-shot,false,,,krim kental,whipping cream
64,14,Llama 3.2 3B Instruct,few-shot,false,,,butter,unsalted butter
64,14,Llama 3.2 3B Instruct,few-shot,false,,,esan vanila,vanilla extract
64,14,Llama 3.2 3B Instruct,few-shot,false,garam,salt,garam,salt
64,14,Llama 3.2 3B Instruct,few-shot,false,,,spaget,cornflakes
66,16,Llama 3.2 3B Instruct,few-shot,false,,,air,water
66,16,Llama 3.2 3B Instruct,few-shot,false,,,tembikai,watermelon
66,16,Llama 3.2 3B Instruct,few-shot,false,,,limau kasturi,lemon
66,16,Llama 3.2 3B Instruct,few-shot,false,,,laici,licorice
66,16,Llama 3.2 3B Instruct,few-shot,false,,,rose laici,rose licorice
66,16,Llama 3.2 3B Instruct,few-shot,false,,,sangquit,rose syrup
66,16,Llama 3.2 3B Instruct,few-shot,false,,,sunquick,orange syrup
67,17,Llama 3.2 3B Instruct,few-shot,false,,,daging frozen,frozen meat
67,17,Llama 3.2 3B Instruct,few-shot,false,,,minyak,cooking oil
67,17,Llama 3.2 3B Instruct,few-shot,false,,,bawang merah,red onion
67,17,Llama 3.2 3B Instruct,few-shot,false,,,bawang putih,garlic
67,17,Llama 3.2 3B Instruct,few-shot,false,,,cili kisar,chili flakes
67,17,Llama 3.2 3B Instruct,few-shot,false,,,daging,meat
67,17,Llama 3.2 3B Instruct,few-shot,false,,,sos tiram,soy sauce
67,17,Llama 3.2 3B Instruct,few-shot,false,,,sos tomato,tomato sauce
67,17,Llama 3.2 3B Instruct,few-shot,false,,,sos cili,chili sauce
67,17,Llama 3.2 3B Instruct,few-shot,false,,,kapic manis,sweet soy sauce
67,17,Llama 3.2 3B Instruct,few-shot,false,,,pati ayam,chicken stock cube
67,17,Llama 3.2 3B Instruct,few-shot,false,,,macaroni,macaroni
67,17,Llama 3.2 3B Instruct,few-shot,false,,,lada,black pepper
67,17,Llama 3.2 3B Instruct,few-shot,false,,,merah,red pepper
67,17,Llama 3.2 3B Instruct,few-shot,false,,,hijau,green pepper
67,17,Llama 3.2 3B Instruct,few-shot,false,,,kuning,yellow pepper
68,18,Llama 3.2 3B Instruct,few-shot,false,air,water,air,water
68,18,Llama 3.2 3B Instruct,few-shot,false,,,yis,baking powder
68,18,Llama 3.2 3B Instruct,few-shot,false,,,gula putih,brown sugar
68,18,Llama 3.2 3B Instruct,few-shot,false,,,tepung gandum,wheat flour
68,18,Llama 3.2 3B Instruct,few-shot,false,,,soda bicarbonate,baking soda
68,18,Llama 3.2 3B Instruct,few-shot,false,garam,salt,garam,salt
68,18,Llama 3.2 3B Instruct,few-shot,false,,,sosej,yeast
68,18,Llama 3.2 3B Instruct,few-shot,false,,,butter,melted butter
68,18,Llama 3.2 3B Instruct,few-shot,false,,,coklat hazelnut,chocolate hazelnut
68,18,Llama 3.2 3B Instruct,few-shot,false,,,cheese cheddar,cheddar cheese
69,19,Llama 3.2 3B Instruct,few-shot,false,,,bawang merah,red onion
69,19,Llama 3.2 3B Instruct,few-shot,false,,,daun kucai,kale
69,19,Llama 3.2 3B Instruct,few-shot,false,,,lada besar,black pepper
69,19,Llama 3.2 3B Instruct,few-shot,false,,,crab stick,crab stick
69,19,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,wheat flour,tepung gandum,wheat flour
69,19,Llama 3.2 3B Instruct,few-shot,false,,,ikan bilis,anchovy
69,19,Llama 3.2 3B Instruct,few-shot,false,garam biasa,salt,garam,salt
69,19,Llama 3.2 3B Instruct,few-shot,false,,,F&N Club Soda Water,Club Soda
70,20,Llama 3.2 3B Instruct,few-shot,false,,,kacang tanah,peanuts
70,20,Llama 3.2 3B Instruct,few-shot,false,,,ketupat mini nona,mini rice cakes
70,20,Llama 3.2 3B Instruct,few-shot,false,bawang merah,red onions,bawang merah,red onion
70,20,Llama 3.2 3B Instruct,few-shot,false,,,serai,lemongrass
70,20,Llama 3.2 3B Instruct,few-shot,false,,,ulas bawang putih,garlic cloves
70,20,Llama 3.2 3B Instruct,few-shot,false,,,cili kisar,chili flakes
70,20,Llama 3.2 3B Instruct,few-shot,false,,,udang kering,dried shrimp
70,20,Llama 3.2 3B Instruct,few-shot,false,,,gula melaka,palm sugar
70,20,Llama 3.2 3B Instruct,few-shot,false,garam,salt,garam,salt
71,21,Llama 3.2 3B Instruct,few-shot,false,air,Water,air,water
71,21,Llama 3.2 3B Instruct,few-shot,false,air,Water,air,water
71,21,Llama 3.2 3B Instruct,few-shot,false,air,Water,air,water
71,21,Llama 3.2 3B Instruct,few-shot,false,yeast,Yeast,yeast,yeast
71,21,Llama 3.2 3B Instruct,few-shot,false,brown sugar,Brown sugar,brown sugar,brown sugar
71,21,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,Wheat flour,tepung gandum,wheat flour
71,21,Llama 3.2 3B Instruct,few-shot,false,soda bicarbonat,Sodium bicarbonate,soda bicarbonat,baking soda
71,21,Llama 3.2 3B Instruct,few-shot,false,sosej,Sausage,sosej,hot dog
71,21,Llama 3.2 3B Instruct,few-shot,false,butter,Butter,butter,butter
72,22,Llama 3.2 3B Instruct,few-shot,false,,,tauhu,tofu
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung beras,Rice flour,tepung beras,rice flour
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung bestari,Bestari crispy fried chicken flour,tepung bestari,cornstarch
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung jagung,Cornstarch,tepung bestari,cornstarch
72,22,Llama 3.2 3B Instruct,few-shot,false,garam,Salt,garam,salt
72,22,Llama 3.2 3B Instruct,few-shot,false,bawang putih,Garlic,bawang putih,garlic
72,22,Llama 3.2 3B Instruct,few-shot,false,,,cili kisar,chili flakes
72,22,Llama 3.2 3B Instruct,few-shot,false,sauce chilli thai,Thai sweet chili sauce,sauce chilli thai,chili sauce
72,22,Llama 3.2 3B Instruct,few-shot,false,tepung jagung,Cornstarch,tepung jagung,cornstarch
72,22,Llama 3.2 3B Instruct,few-shot,false,gula melaka,Palm sugar,gula melaka,palm sugar
72,22,Llama 3.2 3B Instruct,few-shot,false,togay,Bean sprouts,togay,tofu puffs
73,23,Llama 3.2 3B Instruct,few-shot,false,udang,Prawns,udang,shrimp
73,23,Llama 3.2 3B Instruct,few-shot,false,tempoyak,Fermented durian paste,tempoyak,cured duck liver
73,23,Llama 3.2 3B Instruct,few-shot,false,petai,Bitter beans,petai,stingray
73,23,Llama 3.2 3B Instruct,few-shot,false,garam,Salt,garam,salt
73,23,Llama 3.2 3B Instruct,few-shot,false,kunyit,Turmeric,kunyit,curcuma
73,23,Llama 3.2 3B Instruct,few-shot,false,bawang merah,Red onion / Shallot,bawang merah,red onion
73,23,Llama 3.2 3B Instruct,few-shot,false,bawang putih,Garlic,bawang putih,garlic
73,23,Llama 3.2 3B Instruct,few-shot,false,serai,Lemongrass,serai,lemon grass
73,23,Llama 3.2 3B Instruct,few-shot,false,santan,Coconut milk,santan,coconut milk
74,24,Llama 3.2 3B Instruct,few-shot,false,chocolate chips,Chocolate chips,chocolate chips,chocolate chips
74,24,Llama 3.2 3B Instruct,few-shot,false,cooking cream,Cooking cream,cooking cream,heavy cream
74,24,Llama 3.2 3B Instruct,few-shot,false,whipping cream,Whipping cream,whipping cream,whipped cream
75,25,Llama 3.2 3B Instruct,few-shot,false,black pepper,Black pepper,black pepper,black pepper
75,25,Llama 3.2 3B Instruct,few-shot,false,bawang putih,Garlic,bawang putih,garlic
75,25,Llama 3.2 3B Instruct,few-shot,false,,,ketumbar,coriander
75,25,Llama 3.2 3B Instruct,few-shot,false,bawang merah,Red onion / Shallot,bawang merah,red onion
75,25,Llama 3.2 3B Instruct,few-shot,false,,,serbuk perasa,spice powder
75,25,Llama 3.2 3B Instruct,few-shot,false,cili padi,Bird's eye chilies,cili padi,chili pepper
75,25,Llama 3.2 3B Instruct,few-shot,false,ikan merah,Red snapper,ikan merah,red fish
75,25,Llama 3.2 3B Instruct,few-shot,false,ikan merah,Red snapper,ikan merah,red fish
75,25,Llama 3.2 3B Instruct,few-shot,false,tomato,Tomato,tomato,tomato
76,26,Llama 3.2 3B Instruct,few-shot,false,tepung gandum,Wheat flour,tepung gandum,all-purpose flour
76,26,Llama 3.2 3B Instruct,few-shot,false,garam,Salt,garam,salt
76,26,Llama 3.2 3B Instruct,few-shot,false,cinnamon,Cinnamon powder,cinnamon,cinnamon
76,26,Llama 3.2 3B Instruct,few-shot,false,baking powder,Baking powder,baking powder,baking powder
76,26,Llama 3.2 3B Instruct,few-shot,false,gula,Sugar,gula,sugar
76,26,Llama 3.2 3B Instruct,few-shot,false,telur,Egg,telur,egg
