experiment_id,video_id,model_name,technique_name,rag_enabled,gt_total_energy_kcal,gt_total_protein_g,gt_total_fat_g,gt_total_carbohydrate_g,pred_total_energy_kcal,pred_total_protein_g,pred_total_fat_g,pred_total_carbohydrate_g
755,5,Gemma-SEA-LION v4 4B,structured-output,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,,,,
756,6,Gemma-SEA-LION v4 4B,structured-output,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,947.0,45.5,46.5,169.3
757,7,Gemma-SEA-LION v4 4B,structured-output,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,1170.0,13.0,32.2,98.0
758,8,Gemma-SEA-LION v4 4B,structured-output,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
759,9,Gemma-SEA-LION v4 4B,structured-output,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,896.0,5.5,12.3,161.9
760,10,Gemma-SEA-LION v4 4B,structured-output,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,745.0,47.0,39.0,54.0
761,11,Gemma-SEA-LION v4 4B,structured-output,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,540.0,14.0,26.5,93.0
762,12,Gemma-SEA-LION v4 4B,structured-output,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,,,,
763,13,Gemma-SEA-LION v4 4B,structured-output,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,485.0,37.5,18.9,84.2
764,14,Gemma-SEA-LION v4 4B,structured-output,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,6183.0,33.0,79.0,168.0
765,15,Gemma-SEA-LION v4 4B,structured-output,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,,,,
766,16,Gemma-SEA-LION v4 4B,structured-output,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,271.0,3.4,3.3,109.0
767,17,Gemma-SEA-LION v4 4B,structured-output,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,1895.0,120.4,68.3,197.5
768,18,Gemma-SEA-LION v4 4B,structured-output,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,1853.0,76.0,94.7,518.0
769,19,Gemma-SEA-LION v4 4B,structured-output,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,1465.0,62.4,23.9,165.4
770,20,Gemma-SEA-LION v4 4B,structured-output,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,2685.0,69.4,71.4,156.8
771,21,Gemma-SEA-LION v4 4B,structured-output,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,2835.0,61.0,46.3,438.0
772,22,Gemma-SEA-LION v4 4B,structured-output,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,,,,
773,23,Gemma-SEA-LION v4 4B,structured-output,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
774,24,Gemma-SEA-LION v4 4B,structured-output,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,1748.0,22.5,65.3,136.4
775,25,Gemma-SEA-LION v4 4B,structured-output,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,980.0,93.0,34.7,58.0
776,26,Gemma-SEA-LION v4 4B,structured-output,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,1436.0,35.8,59.3,341.6
777,27,Gemma-SEA-LION v4 4B,structured-output,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,835.0,113.9,61.4,33.0
778,28,Gemma-SEA-LION v4 4B,structured-output,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,1492.0,42.8,88.3,164.9
779,29,Gemma-SEA-LION v4 4B,structured-output,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,1265.0,,69.4,105.0
780,30,Gemma-SEA-LION v4 4B,structured-output,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,393.8,13.2,18.4,51.8
781,31,Gemma-SEA-LION v4 4B,structured-output,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,1373.0,63.3,95.2,160.3
782,32,Gemma-SEA-LION v4 4B,structured-output,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,1387.6,30.3,74.5,163.7
783,33,Gemma-SEA-LION v4 4B,structured-output,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,1534.0,106.7,73.3,148.2
784,34,Gemma-SEA-LION v4 4B,structured-output,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,837.0,130.3,49.1,108.0
785,35,Gemma-SEA-LION v4 4B,structured-output,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,2815.0,60.0,274.0,356.0
786,36,Gemma-SEA-LION v4 4B,structured-output,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,620.0,4.2,1.6,120.0
787,37,Gemma-SEA-LION v4 4B,structured-output,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,780.0,45.0,41.5,70.0
788,38,Gemma-SEA-LION v4 4B,structured-output,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,635.0,109.7,41.7,135.6
789,39,Gemma-SEA-LION v4 4B,structured-output,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,4390.0,30.0,12.9,146.0
790,40,Gemma-SEA-LION v4 4B,structured-output,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,1875.0,268.0,118.0,97.0
791,41,Gemma-SEA-LION v4 4B,structured-output,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,,,,
792,42,Gemma-SEA-LION v4 4B,structured-output,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,7486.0,113.0,125.9,168.0
793,43,Gemma-SEA-LION v4 4B,structured-output,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,730.0,26.0,42.5,138.0
794,44,Gemma-SEA-LION v4 4B,structured-output,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,1879.0,45.3,64.2,217.9
795,45,Gemma-SEA-LION v4 4B,structured-output,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,420.0,15.5,13.7,55.0
796,46,Gemma-SEA-LION v4 4B,structured-output,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
797,47,Gemma-SEA-LION v4 4B,structured-output,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,347.0,9.6,11.9,45.5
798,48,Gemma-SEA-LION v4 4B,structured-output,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,630.0,20.8,15.7,89.0
799,49,Gemma-SEA-LION v4 4B,structured-output,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,,,,
800,50,Gemma-SEA-LION v4 4B,structured-output,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,1385.0,13.3,61.8,152.9
801,1,MedGemma 4B,zero-shot,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
802,2,MedGemma 4B,zero-shot,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,3500.0,120.0,240.0,350.0
803,3,MedGemma 4B,zero-shot,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,1460.0,75.0,23.0,106.0
804,4,MedGemma 4B,zero-shot,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
805,5,MedGemma 4B,zero-shot,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,450.0,40.0,25.0,30.0
806,6,MedGemma 4B,zero-shot,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,750.0,45.0,21.0,90.0
807,7,MedGemma 4B,zero-shot,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,1350.0,26.0,62.0,150.0
808,8,MedGemma 4B,zero-shot,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
809,9,MedGemma 4B,zero-shot,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,540.0,6.2,7.2,145.0
810,10,MedGemma 4B,zero-shot,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,5200.0,462.2,386.6,52.1
811,11,MedGemma 4B,zero-shot,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,860.0,25.0,12.0,136.0
812,12,MedGemma 4B,zero-shot,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,2560.0,41.0,138.0,525.0
813,13,MedGemma 4B,zero-shot,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,,,,
814,14,MedGemma 4B,zero-shot,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,540.0,8.0,28.0,65.0
815,15,MedGemma 4B,zero-shot,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,1500.0,15.0,10.0,250.0
816,16,MedGemma 4B,zero-shot,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,1500.0,8.9,2.6,175.0
817,17,MedGemma 4B,zero-shot,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,7500.0,250.0,250.0,900.0
818,18,MedGemma 4B,zero-shot,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,2760.0,248.0,138.0,725.0
819,19,MedGemma 4B,zero-shot,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,1460.0,48.0,28.0,265.0
820,20,MedGemma 4B,zero-shot,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,3560.0,230.0,47.8,640.0
821,21,MedGemma 4B,zero-shot,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,2500.0,64.0,83.0,519.0
822,22,MedGemma 4B,zero-shot,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,3500.0,78.0,24.0,530.0
823,23,MedGemma 4B,zero-shot,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
824,24,MedGemma 4B,zero-shot,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,700.0,10.0,41.0,61.0
825,25,MedGemma 4B,zero-shot,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,,,,
826,26,MedGemma 4B,zero-shot,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,3500.0,175.0,248.0,834.0
827,27,MedGemma 4B,zero-shot,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,350.0,30.0,12.0,25.0
828,28,MedGemma 4B,zero-shot,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,,,,
829,29,MedGemma 4B,zero-shot,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
830,30,MedGemma 4B,zero-shot,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,1250.0,18.0,40.5,135.0
831,31,MedGemma 4B,zero-shot,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,3500.0,160.0,140.0,350.0
832,32,MedGemma 4B,zero-shot,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,2450.0,29.75,137.5,240.0
833,33,MedGemma 4B,zero-shot,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,1750.0,63.0,24.5,175.0
834,34,MedGemma 4B,zero-shot,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,1270.0,64.0,34.0,72.0
835,35,MedGemma 4B,zero-shot,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,1435.0,35.0,46.0,178.0
836,36,MedGemma 4B,zero-shot,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,620.0,7.3,4.3,265.0
837,37,MedGemma 4B,zero-shot,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,450.0,20.0,18.0,45.0
838,38,MedGemma 4B,zero-shot,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,350.0,30.0,12.5,25.0
839,39,MedGemma 4B,zero-shot,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
840,40,MedGemma 4B,zero-shot,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,,,,
841,41,MedGemma 4B,zero-shot,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,5600.0,280.0,470.0,650.0
842,42,MedGemma 4B,zero-shot,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,350.0,15.0,12.5,40.0
843,43,MedGemma 4B,zero-shot,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,1670.0,58.0,23.0,460.0
844,44,MedGemma 4B,zero-shot,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
845,45,MedGemma 4B,zero-shot,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,1255.0,28.0,96.0,104.0
846,46,MedGemma 4B,zero-shot,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
847,47,MedGemma 4B,zero-shot,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,1680.0,38.5,37.2,460.0
848,48,MedGemma 4B,zero-shot,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,,,,
849,49,MedGemma 4B,zero-shot,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,620.0,57.0,37.0,160.0
850,50,MedGemma 4B,zero-shot,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,850.0,7.7,14.7,158.5
851,1,MedGemma 4B,few-shot,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
852,2,MedGemma 4B,few-shot,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,5763.0,92.0,149.5,734.0
853,3,MedGemma 4B,few-shot,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,1450.0,37.6,13.6,25.0
854,4,MedGemma 4B,few-shot,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
855,5,MedGemma 4B,few-shot,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,450.0,35.0,28.0,4.0
856,6,MedGemma 4B,few-shot,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,450.0,32.6,28.0,45.0
857,7,MedGemma 4B,few-shot,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,1450.0,19.0,68.0,253.0
858,8,MedGemma 4B,few-shot,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
859,9,MedGemma 4B,few-shot,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,1390.0,21.0,26.0,254.0
860,10,MedGemma 4B,few-shot,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,650.0,60.0,48.0,15.0
861,11,MedGemma 4B,few-shot,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,1650.0,24.3,24.8,265.5
862,12,MedGemma 4B,few-shot,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,1765.0,67.3,48.7,353.2
863,13,MedGemma 4B,few-shot,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,,,,
864,14,MedGemma 4B,few-shot,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,547.0,6.3,36.2,54.7
865,15,MedGemma 4B,few-shot,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,1650.0,24.0,24.5,369.0
866,16,MedGemma 4B,few-shot,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,2481.0,1.5,37.5,286.0
867,17,MedGemma 4B,few-shot,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,765.0,24.0,38.0,75.0
868,18,MedGemma 4B,few-shot,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,3910.0,274.0,67.2,930.0
869,19,MedGemma 4B,few-shot,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,1670.0,27.0,34.0,678.0
870,20,MedGemma 4B,few-shot,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,650.0,23.0,48.0,55.0
871,21,MedGemma 4B,few-shot,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,3450.0,70.0,260.0,450.0
872,22,MedGemma 4B,few-shot,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,3460.0,82.0,28.0,145.0
873,23,MedGemma 4B,few-shot,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
874,24,MedGemma 4B,few-shot,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,800.0,17.0,52.0,69.0
875,25,MedGemma 4B,few-shot,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,2460.0,283.9,27.2,46.0
876,26,MedGemma 4B,few-shot,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,2756.0,25.1,183.5,783.0
877,27,MedGemma 4B,few-shot,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,,,,
878,28,MedGemma 4B,few-shot,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,,,,
879,29,MedGemma 4B,few-shot,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
880,30,MedGemma 4B,few-shot,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,800.0,13.0,28.0,70.0
881,31,MedGemma 4B,few-shot,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,2480.0,162.0,163.5,483.0
882,32,MedGemma 4B,few-shot,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,3650.0,49.9,172.2,521.1
883,33,MedGemma 4B,few-shot,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,1658.0,176.0,27.3,158.0
884,34,MedGemma 4B,few-shot,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,,,,
885,35,MedGemma 4B,few-shot,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,2466.0,58.0,78.5,246.0
886,36,MedGemma 4B,few-shot,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,800.0,5.0,4.5,234.0
887,37,MedGemma 4B,few-shot,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,,,,
888,38,MedGemma 4B,few-shot,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,450.0,32.0,28.0,5.0
889,39,MedGemma 4B,few-shot,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
890,40,MedGemma 4B,few-shot,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,,,,
891,41,MedGemma 4B,few-shot,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,2457.0,83.0,63.0,254.0
892,42,MedGemma 4B,few-shot,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,450.0,18.0,28.0,45.0
893,43,MedGemma 4B,few-shot,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,3670.0,136.6,28.2,772.0
894,44,MedGemma 4B,few-shot,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
895,45,MedGemma 4B,few-shot,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,350.0,8.0,20.0,35.0
896,46,MedGemma 4B,few-shot,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
897,47,MedGemma 4B,few-shot,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,248.0,0.0,28.0,0.0
898,48,MedGemma 4B,few-shot,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,,,,
899,49,MedGemma 4B,few-shot,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,745.0,65.6,51.3,147.0
900,50,MedGemma 4B,few-shot,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,840.0,16.0,16.0,90.0
901,1,MedGemma 4B,chain-of-thought,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
902,2,MedGemma 4B,chain-of-thought,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,1456.0,43.0,79.0,647.0
903,3,MedGemma 4B,chain-of-thought,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,478.0,32.0,6.9,48.0
904,4,MedGemma 4B,chain-of-thought,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
905,5,MedGemma 4B,chain-of-thought,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,450.0,65.0,25.0,90.0
906,6,MedGemma 4B,chain-of-thought,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,350.0,15.0,20.0,35.0
907,7,MedGemma 4B,chain-of-thought,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,650.0,18.5,29.5,95.0
908,8,MedGemma 4B,chain-of-thought,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
909,9,MedGemma 4B,chain-of-thought,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,849.0,7.3,5.3,167.0
910,10,MedGemma 4B,chain-of-thought,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,,,,
911,11,MedGemma 4B,chain-of-thought,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,1470.0,48.0,16.5,275.0
912,12,MedGemma 4B,chain-of-thought,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,3500.0,108.0,268.0,635.0
913,13,MedGemma 4B,chain-of-thought,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,,,,
914,14,MedGemma 4B,chain-of-thought,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,2475.0,72.0,42.5,285.0
915,15,MedGemma 4B,chain-of-thought,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,,,,
916,16,MedGemma 4B,chain-of-thought,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,520.0,5.5,1.6,73.0
917,17,MedGemma 4B,chain-of-thought,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,650.0,18.0,25.0,90.0
918,18,MedGemma 4B,chain-of-thought,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,4560.0,295.0,117.0,854.0
919,19,MedGemma 4B,chain-of-thought,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,,,,
920,20,MedGemma 4B,chain-of-thought,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,650.0,18.0,35.0,60.0
921,21,MedGemma 4B,chain-of-thought,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,2860.0,270.0,137.0,680.0
922,22,MedGemma 4B,chain-of-thought,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,1450.0,43.0,29.5,140.0
923,23,MedGemma 4B,chain-of-thought,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
924,24,MedGemma 4B,chain-of-thought,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,550.0,13.0,32.0,60.0
925,25,MedGemma 4B,chain-of-thought,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,,,,
926,26,MedGemma 4B,chain-of-thought,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,3500.0,127.0,248.0,635.0
927,27,MedGemma 4B,chain-of-thought,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,,,,
928,28,MedGemma 4B,chain-of-thought,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,3500.0,,125.0,
929,29,MedGemma 4B,chain-of-thought,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
930,30,MedGemma 4B,chain-of-thought,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,800.0,25.0,32.0,120.0
931,31,MedGemma 4B,chain-of-thought,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,1760.0,64.0,48.0,270.0
932,32,MedGemma 4B,chain-of-thought,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,1780.0,49.0,64.0,375.0
933,33,MedGemma 4B,chain-of-thought,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,,,,
934,34,MedGemma 4B,chain-of-thought,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,,,,
935,35,MedGemma 4B,chain-of-thought,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,1750.0,198.0,123.0,357.5
936,36,MedGemma 4B,chain-of-thought,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,120.0,4.0,3.5,20.0
937,37,MedGemma 4B,chain-of-thought,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,1470.0,84.7,19.6,207.0
938,38,MedGemma 4B,chain-of-thought,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,450.0,40.0,25.0,35.0
939,39,MedGemma 4B,chain-of-thought,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
940,40,MedGemma 4B,chain-of-thought,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,,,,
941,41,MedGemma 4B,chain-of-thought,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,450.0,12.0,30.0,60.0
942,42,MedGemma 4B,chain-of-thought,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,350.0,10.0,12.0,35.0
943,43,MedGemma 4B,chain-of-thought,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,1470.0,26.0,13.5,245.0
944,44,MedGemma 4B,chain-of-thought,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
945,45,MedGemma 4B,chain-of-thought,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,1255.0,30.3,47.5,188.0
946,46,MedGemma 4B,chain-of-thought,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
947,47,MedGemma 4B,chain-of-thought,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,2500.0,100.0,63.0,520.0
948,48,MedGemma 4B,chain-of-thought,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,,,,
949,49,MedGemma 4B,chain-of-thought,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,620.0,72.0,34.0,165.0
950,50,MedGemma 4B,chain-of-thought,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,860.0,24.5,9.2,260.0
951,1,MedGemma 4B,structured-output,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
952,2,MedGemma 4B,structured-output,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,350.0,7.0,18.0,45.0
953,3,MedGemma 4B,structured-output,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,1260.0,98.0,18.4,63.0
954,4,MedGemma 4B,structured-output,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
955,5,MedGemma 4B,structured-output,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,3500.0,280.0,180.0,275.0
956,6,MedGemma 4B,structured-output,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,,,,
957,7,MedGemma 4B,structured-output,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,700.0,10.0,39.0,75.0
958,8,MedGemma 4B,structured-output,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
959,9,MedGemma 4B,structured-output,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,720.0,6.2,10.2,150.0
