experiment_id,video_id,model_name,technique_name,rag_enabled,gt_energy_kcal,gt_protein_g,gt_fat_g,gt_carbohydrate_g,pred_energy_kcal,pred_protein_g,pred_fat_g,pred_carbohydrate_g
36,36,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.0,0.8,0.0,5.2
36,36,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.0,,0.0,
37,37,Llama 3.2 3B Instruct,zero-shot,false,72.0,2.5,0.1,16.8,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,29.8,1.28,0.1,6.6,2.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,100.0,4.75,1.0,22.0,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,12.0,0.57,0.12,2.64,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,9.9,0.18,0.05,2.53,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,287.5,2.88,30.0,7.5,1408.0,4.0,120.0,20.0
37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,360.0,30.0,20.0,0.0
37,37,Llama 3.2 3B Instruct,zero-shot,false,77.5,6.5,5.5,0.55,140.0,12.0,10.0,0.6
37,37,Llama 3.2 3B Instruct,zero-shot,false,72.0,2.5,0.1,16.8,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,29.8,1.28,0.1,6.6,2.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,12.0,0.57,0.12,2.64,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,100.0,4.75,1.0,22.0,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,9.9,0.18,0.05,2.53,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,4.8,0.7,0.1,1.3
37,37,Llama 3.2 3B Instruct,zero-shot,false,287.5,2.88,30.0,7.5,1408.0,4.0,120.0,20.0
37,37,Llama 3.2 3B Instruct,zero-shot,false,,,,,360.0,,20.0,0.0
38,38,Llama 3.2 3B Instruct,zero-shot,false,239.0,27.0,14.0,0.0,140.0,30.0,3.5,0.0
38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.1,0.1,0.0,0.0
38,38,Llama 3.2 3B Instruct,zero-shot,false,80.0,3.8,0.8,17.6,0.5,0.3,0.1,0.8
38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,25.0,0.8,0.2,6.3
38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,10.0,0.6,0.1,2.3
38,38,Llama 3.2 3B Instruct,zero-shot,false,110.4,0.3,0.18,27.6,120.0,2.5,2.5,30.0
38,38,Llama 3.2 3B Instruct,zero-shot,false,7.6,0.21,0.04,1.65,50.0,2.5,2.5,10.0
38,38,Llama 3.2 3B Instruct,zero-shot,false,19.5,0.6,0.0,4.5,25.0,2.5,2.5,6.3
38,38,Llama 3.2 3B Instruct,zero-shot,false,5.2,0.76,0.0,0.54,25.0,2.5,2.5,6.3
38,38,Llama 3.2 3B Instruct,zero-shot,false,19.8,0.36,0.1,5.06,10.0,0.6,0.1,2.3
38,38,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.1,0.3,0.0,0.8
39,39,Llama 3.2 3B Instruct,zero-shot,false,3640.0,100.0,10.0,760.0,369.5,12.3,12.2,74.9
39,39,Llama 3.2 3B Instruct,zero-shot,false,22.8,2.8,0.53,2.87,0.1,0.1,0.0,0.4
39,39,Llama 3.2 3B Instruct,zero-shot,false,116.1,0.0,0.0,30.0,140.5,0.2,0.0,36.9
39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,44.5,1.3,0.2,11.4
39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,25.5,0.7,0.1,6.4
39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,20.5,1.1,0.1,4.9
39,39,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.5,20.1,3.2,6.9
39,39,Llama 3.2 3B Instruct,zero-shot,false,100.0,4.75,1.0,22.0,120.5,2.5,7.2,10.9
39,39,Llama 3.2 3B Instruct,zero-shot,false,60.0,2.85,0.6,13.2,0.1,0.1,0.0,0.4
39,39,Llama 3.2 3B Instruct,zero-shot,false,14.9,0.64,0.05,3.3,10.5,0.7,0.1,2.4
39,39,Llama 3.2 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,Llama 3.2 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,Llama 3.2 3B Instruct,zero-shot,false,59.4,1.08,0.3,15.18,0.0,0.0,0.0,0.0
40,40,Llama 3.2 3B Instruct,zero-shot,false,72.0,2.5,0.1,16.8,44.4,1.5,0.1,11.1
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,13.3,0.9,0.1,3.4
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
40,40,Llama 3.2 3B Instruct,zero-shot,false,185.2,41.25,1.88,1.12,120.6,12.2,9.1,0.0
40,40,Llama 3.2 3B Instruct,zero-shot,false,12.0,0.57,0.12,2.64,0.4,0.0,0.0,0.8
40,40,Llama 3.2 3B Instruct,zero-shot,false,195.0,8.4,8.4,33.6,20.8,2.2,1.2,4.5
40,40,Llama 3.2 3B Instruct,zero-shot,false,239.0,27.0,14.0,0.0,140.6,30.5,3.5,0.0
40,40,Llama 3.2 3B Instruct,zero-shot,false,1150.0,11.5,120.0,30.0,360.8,3.9,36.4,12.5
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,22.2,3.9,0.4,5.8
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,22.2,3.9,0.4,5.8
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.4,0.0,0.0,0.8
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.4,0.0,0.0,0.8
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,22.2,3.9,0.4,5.8
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,13.3,0.9,0.1,3.4
40,40,Llama 3.2 3B Instruct,zero-shot,false,,,,,13.3,6.2,0.5,1.4
43,43,Llama 3.2 3B Instruct,zero-shot,false,1072.0,54.4,60.8,80.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,536.0,27.2,30.4,40.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,66.0,0.8,0.4,17.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,66.0,0.8,0.4,17.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,115.0,0.25,0.0,27.5,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,536.0,27.2,30.4,40.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,1072.0,54.4,60.8,80.0,0.0,0.0,0.0,0.0
43,43,Llama 3.2 3B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
45,45,Llama 3.2 3B Instruct,zero-shot,false,106.8,1.32,0.36,27.6,105.0,1.3,0.3,26.9
45,45,Llama 3.2 3B Instruct,zero-shot,false,106.8,1.32,0.36,27.6,105.0,1.3,0.3,26.9
45,45,Llama 3.2 3B Instruct,zero-shot,false,97.8,1.5,5.1,11.4,240.0,4.0,10.0,30.0
45,45,Llama 3.2 3B Instruct,zero-shot,false,,,,,560.0,14.0,59.0,6.0
45,45,Llama 3.2 3B Instruct,zero-shot,false,,,,,10.0,0.0,0.0,2.5
45,45,Llama 3.2 3B Instruct,zero-shot,false,96.3,2.4,2.7,16.5,560.0,2.0,56.0,44.0
45,45,Llama 3.2 3B Instruct,zero-shot,false,,,,,140.0,0.0,16.0,0.0
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,15.6,0.4,0.1,3.8
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,6.4,0.0,0.0,1.6
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,2.0,0.0,30.0
47,47,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,2.0,0.0,30.0
47,47,Llama 3.2 3B Instruct,zero-shot,false,36.5,0.0,0.1,9.0,10.0,0.2,0.5,2.5
47,47,Llama 3.2 3B Instruct,zero-shot,false,60.0,1.3,0.1,15.0,10.0,0.2,0.5,2.5
48,48,Llama 3.2 3B Instruct,zero-shot,false,60.0,1.2,0.0,13.0,45.0,1.0,0.1,11.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,60.0,1.2,0.0,13.0,45.0,1.0,0.1,11.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,66.0,0.8,0.4,17.0,15.0,0.3,0.0,3.7
48,48,Llama 3.2 3B Instruct,zero-shot,false,66.0,0.8,0.4,17.0,15.0,0.3,0.0,3.7
48,48,Llama 3.2 3B Instruct,zero-shot,false,73.0,0.4,0.1,19.0,30.0,0.8,0.1,7.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,,,50.0,10.0,0.5,7.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,40.2,2.04,2.28,3.0,50.0,3.2,3.5,6.7
48,48,Llama 3.2 3B Instruct,zero-shot,false,40.2,2.04,2.28,3.0,50.0,3.2,3.5,6.7
48,48,Llama 3.2 3B Instruct,zero-shot,false,60.0,0.0,0.0,15.0,30.0,0.8,0.1,7.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,78.0,0.45,0.3,21.0,25.0,0.8,0.1,6.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,78.0,0.45,0.3,21.0,25.0,0.8,0.1,6.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,,,30.0,0.8,0.1,7.3
48,48,Llama 3.2 3B Instruct,zero-shot,false,2.2,0.17,0.03,0.42,1.0,0.2,0.0,0.2
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,,,1.0,0.2,0.0,0.2
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,140.0,30.0,3.5,0.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,4.0,2.5,25.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,,,120.0,,2.5,25.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,240.0,24.1,12.0,0.0
51,1,Llama 3.2 3B Instruct,few-shot,false,15.6,0.48,0.17,3.35,0.0,0.3,0.0,2.5
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,220.0,24.1,10.0,0.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,260.0,24.1,12.5,0.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,240.0,24.1,12.0,0.0
51,1,Llama 3.2 3B Instruct,few-shot,false,19.8,0.36,0.1,5.06,0.0,0.3,0.0,2.5
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,40.0,1.3,0.5,9.7
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.8,0.5,2.5
51,1,Llama 3.2 3B Instruct,few-shot,false,44.7,1.92,0.15,9.9,10.0,0.8,0.5,2.5
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.8,0.5,2.5
51,1,Llama 3.2 3B Instruct,few-shot,false,2.0,0.1,0.02,0.44,0.0,0.2,0.0,1.5
51,1,Llama 3.2 3B Instruct,few-shot,false,8.0,0.18,0.08,1.8,0.0,0.2,0.0,1.5
51,1,Llama 3.2 3B Instruct,few-shot,false,44.7,1.92,0.15,9.9,0.0,0.2,0.0,1.5
51,1,Llama 3.2 3B Instruct,few-shot,false,9.0,0.45,0.1,1.95,20.0,1.3,0.5,4.7
51,1,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.8,0.5,2.5
52,2,Llama 3.2 3B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
52,2,Llama 3.2 3B Instruct,few-shot,false,96.3,2.4,2.7,16.5,1920.0,16.0,176.0,16.0
52,2,Llama 3.2 3B Instruct,few-shot,false,1043.2,26.0,29.25,178.75,1920.0,16.0,176.0,16.0
52,2,Llama 3.2 3B Instruct,few-shot,false,22.8,2.8,0.53,2.87,0.0,0.0,0.0,0.0
52,2,Llama 3.2 3B Instruct,few-shot,false,77.5,6.5,5.5,0.55,143.0,12.6,9.5,0.7
52,2,Llama 3.2 3B Instruct,few-shot,false,364.0,10.0,1.0,76.0,240.0,8.0,2.5,40.0
52,2,Llama 3.2 3B Instruct,few-shot,false,2730.0,75.0,7.5,570.0,240.0,8.0,2.5,40.0
52,2,Llama 3.2 3B Instruct,few-shot,false,3185.0,87.5,8.75,665.0,240.0,8.0,2.5,40.0
52,2,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2,Llama 3.2 3B Instruct,few-shot,false,322.7,0.09,36.45,0.41,120.0,0.0,14.0,0.0
53,3,Llama 3.2 3B Instruct,few-shot,false,73.0,13.0,1.0,2.6,0.0,2.5,0.0,0.0
53,3,Llama 3.2 3B Instruct,few-shot,false,160.0,7.6,1.6,35.2,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,,,,,0.0,0.5,0.0,0.0
53,3,Llama 3.2 3B Instruct,few-shot,false,20.0,0.55,0.05,4.65,25.0,1.5,0.5,6.3
53,3,Llama 3.2 3B Instruct,few-shot,false,37.2,1.6,0.12,8.25,10.0,0.8,0.2,1.9
53,3,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,19.8,0.36,0.1,5.06,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,9.9,0.18,0.05,2.53,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,2.7,0.06,0.02,0.99,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,7.6,0.21,0.04,1.65,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,1.5,0.5,2.3
53,3,Llama 3.2 3B Instruct,few-shot,false,5.2,0.76,0.0,0.54,10.0,1.5,0.5,2.3
54,4,Llama 3.2 3B Instruct,few-shot,false,900.0,25.0,3.75,190.0,240.0,6.0,2.5,30.0
54,4,Llama 3.2 3B Instruct,few-shot,false,360.0,10.0,1.5,76.0,240.0,6.0,2.5,30.0
54,4,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,143.0,12.6,9.5,0.7
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,248.0,0.0,28.0,0.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,6.0,0.0,0.5,1.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,6.0,0.0,0.5,1.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,6.0,0.0,0.5,1.0
54,4,Llama 3.2 3B Instruct,few-shot,false,14.9,0.64,0.05,3.3,6.0,0.0,0.5,1.0
54,4,Llama 3.2 3B Instruct,few-shot,false,38.0,0.0,0.0,9.8,6.0,0.0,0.5,1.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,248.0,0.0,28.0,0.0
54,4,Llama 3.2 3B Instruct,few-shot,false,60.8,0.06,0.0,16.4,248.0,0.0,0.0,64.8
54,4,Llama 3.2 3B Instruct,few-shot,false,60.8,0.06,0.0,16.4,248.0,0.0,0.0,64.8
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,248.0,0.0,28.0,0.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,,,248.0,10.9,0.0,49.8
54,4,Llama 3.2 3B Instruct,few-shot,false,306.0,0.45,33.75,0.27,248.0,0.0,28.0,0.0
54,4,Llama 3.2 3B Instruct,few-shot,false,9.9,0.18,0.05,2.53,0.0,0.0,0.0,0.0
54,4,Llama 3.2 3B Instruct,few-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
55,5,Llama 3.2 3B Instruct,few-shot,false,10.5,1.53,0.0,1.08,120.0,0.0,14.0,0.0
55,5,Llama 3.2 3B Instruct,few-shot,false,239.0,27.0,14.0,0.0,300.0,30.0,20.0,0.0
55,5,Llama 3.2 3B Instruct,few-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
55,5,Llama 3.2 3B Instruct,few-shot,false,38.7,0.0,0.0,10.0,0.0,0.0,0.0,6.0
55,5,Llama 3.2 3B Instruct,few-shot,false,720.0,20.0,3.0,152.0,120.0,4.0,3.5,25.0
55,5,Llama 3.2 3B Instruct,few-shot,false,732.0,12.0,1.2,160.0,120.0,4.0,3.5,25.0
55,5,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,5,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,5,Llama 3.2 3B Instruct,few-shot,false,,,,,100.0,2.0,12.0,15.0
56,6,Llama 3.2 3B Instruct,few-shot,false,,,,,225.0,21.9,10.5,20.7
56,6,Llama 3.2 3B Instruct,few-shot,false,200.0,9.5,2.0,44.0,5.0,0.8,0.1,1.3
56,6,Llama 3.2 3B Instruct,few-shot,false,,,,,5.0,0.8,0.1,1.3
56,6,Llama 3.2 3B Instruct,few-shot,false,18.0,0.9,0.2,3.9,25.0,1.0,0.1,6.3
56,6,Llama 3.2 3B Instruct,few-shot,false,37.2,1.6,0.12,8.25,10.0,0.8,0.1,2.5
56,6,Llama 3.2 3B Instruct,few-shot,false,92.5,2.0,0.5,23.25,15.0,0.8,0.1,3.7
57,7,Llama 3.2 3B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
57,7,Llama 3.2 3B Instruct,few-shot,false,,,,,250.0,3.5,16.0,30.0
57,7,Llama 3.2 3B Instruct,few-shot,false,150.6,1.65,7.5,19.5,320.0,6.3,16.0,50.0
58,8,Llama 3.2 3B Instruct,few-shot,false,39.6,0.72,0.2,10.12,10.0,0.4,0.0,2.7
58,8,Llama 3.2 3B Instruct,few-shot,false,4.5,0.1,0.03,0.85,15.0,0.4,0.0,3.7
58,8,Llama 3.2 3B Instruct,few-shot,false,16.2,0.7,0.7,2.8,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,8.5,0.36,0.42,1.5,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,14.9,0.6,0.9,2.75,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,10.3,0.48,0.45,1.56,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,15.6,0.48,0.17,3.35,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,11.2,0.54,0.66,1.32,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,15.6,0.48,0.17,3.35,20.0,2.0,2.0,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,,,1400.0,8.0,2.0,360.0
58,8,Llama 3.2 3B Instruct,few-shot,false,37.2,1.6,0.12,8.25,15.0,0.4,0.0,3.7
58,8,Llama 3.2 3B Instruct,few-shot,false,8.0,0.18,0.08,1.8,15.0,0.4,0.0,3.7
58,8,Llama 3.2 3B Instruct,few-shot,false,37.2,1.6,0.12,8.25,50.0,1.3,0.0,12.5
58,8,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.4,0.1,2.5
58,8,Llama 3.2 3B Instruct,few-shot,false,,,,,30.0,3.0,2.5,6.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,,,20.0,2.0,1.5,4.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,,,240.0,30.0,12.0,0.0
58,8,Llama 3.2 3B Instruct,few-shot,false,239.0,27.0,14.0,0.0,180.0,20.0,10.0,0.0
58,8,Llama 3.2 3B Instruct,few-shot,false,230.0,2.3,24.0,6.0,,,,
59,9,Llama 3.2 3B Instruct,few-shot,false,106.8,1.32,0.36,27.6,105.0,1.3,0.3,26.9
59,9,Llama 3.2 3B Instruct,few-shot,false,222.5,2.75,0.75,57.5,105.0,1.3,0.3,26.9
59,9,Llama 3.2 3B Instruct,few-shot,false,332.0,0.2,0.2,83.0,350.0,4.0,0.0,80.0
59,9,Llama 3.2 3B Instruct,few-shot,false,225.0,0.0,0.0,56.4,375.0,0.0,0.0,90.0
59,9,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,9,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,9,Llama 3.2 3B Instruct,few-shot,false,,,,,50.0,3.2,3.5,6.7
61,11,Llama 3.2 3B Instruct,few-shot,false,536.0,27.2,30.4,40.0,248.0,8.0,16.0,36.0
61,11,Llama 3.2 3B Instruct,few-shot,false,210.0,17.0,5.0,25.0,170.0,8.0,11.5,36.0
61,11,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,11,Llama 3.2 3B Instruct,few-shot,false,96.3,2.4,2.7,16.5,140.0,2.5,12.0,36.0
61,11,Llama 3.2 3B Instruct,few-shot,false,13.0,0.25,0.0,3.5,0.0,0.0,0.0,0.0
61,11,Llama 3.2 3B Instruct,few-shot,false,30.0,0.6,0.0,6.5,50.0,1.4,0.5,12.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,143.0,12.6,9.5,0.7
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,1896.0,0.0,0.0,600.0
62,12,Llama 3.2 3B Instruct,few-shot,false,132.6,0.0,15.0,0.0,248.0,0.0,28.0,0.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,1200.0,8.0,12.0,24.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,1200.0,12.0,12.0,240.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.0,0.0,2.5
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.0,0.0,2.5
62,12,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,1250.0,5.0,110.0,250.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,,,600.0,1.5,40.0,60.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,110.0,3.5,2.5,24.1
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,44.0,1.5,0.1,11.4
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.8,0.1,2.5
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,200.0,30.0,10.0,0.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,5.0,0.2,0.1,1.5
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,120.0,20.0,2.5,0.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,120.0,20.0,2.5,0.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,120.0,20.0,2.5,0.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,5.0,0.2,0.1,2.5
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.2,0.1,5.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,5.0,0.2,0.1,2.5
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,5.0,0.2,0.1,2.5
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,120.0,20.0,2.5,0.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,10.0,0.8,0.1,2.5
63,13,Llama 3.2 3B Instruct,few-shot,false,,,,,5.0,0.2,0.1,1.5
64,14,Llama 3.2 3B Instruct,few-shot,false,,,,,248.0,0.0,0.0,100.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,,,180.0,3.2,16.0,10.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,,,1368.0,0.0,140.0,0.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,,,4.0,0.0,0.0,1.0
64,14,Llama 3.2 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,,,1200.0,10.8,20.0,250.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,61.0,2.0,0.7,15.3
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,15.0,0.1,0.1,3.7
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,15.0,0.1,0.1,3.7
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,15.0,0.1,0.1,3.7
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,15.0,0.1,0.1,3.7
66,16,Llama 3.2 3B Instruct,few-shot,false,,,,,15.0,0.1,0.1,3.7
67,17,Llama 3.2 3B Instruct,few-shot,false,,,,,1204.0,43.8,84.0,0.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,,,248.0,0.0,28.0,0.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,,,44.0,1.5,0.2,11.4
