experiment_id,video_id,model_name,technique_name,rag_enabled,gt_quantity_value,gt_weight_g,pred_quantity_value,pred_weight_g
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,200.0,150.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,30.0,100.0,80.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,30.0,100.0,80.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,30.0,100.0,80.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,150.0,150.0,100.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,150.0,150.0,100.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,100.0,80.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,5.0,20.0,10.0
48,48,Llama 3.2 3B Instruct,zero-shot,false,,,10.0,5.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,200.0,200.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,3.0,1.0,5.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,3.0,1.0,5.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
49,49,Llama 3.2 3B Instruct,zero-shot,false,,,4.0,240.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,300.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,5.0,2.0,10.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,200.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,250.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,300.0
51,1,Llama 3.2 3B Instruct,few-shot,false,2.0,20.0,2.0,20.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,6.0,30.0
51,1,Llama 3.2 3B Instruct,few-shot,false,6.0,30.0,6.0,30.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,5.0,5.0,10.0
51,1,Llama 3.2 3B Instruct,few-shot,false,6.0,30.0,1.0,10.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,10.0
51,1,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
51,1,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
52,2,Llama 3.2 3B Instruct,few-shot,false,,,1.3,240.0
52,2,Llama 3.2 3B Instruct,few-shot,false,,30.0,1.3,320.0
52,2,Llama 3.2 3B Instruct,few-shot,false,1.3,325.0,1.3,320.0
52,2,Llama 3.2 3B Instruct,few-shot,false,1.0,7.0,1.0,20.0
52,2,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
52,2,Llama 3.2 3B Instruct,few-shot,false,,100.0,3.0,120.0
52,2,Llama 3.2 3B Instruct,few-shot,false,3.0,750.0,3.0,120.0
52,2,Llama 3.2 3B Instruct,few-shot,false,3.5,875.0,3.0,120.0
52,2,Llama 3.2 3B Instruct,few-shot,false,1.0,5.0,1.0,2.0
52,2,Llama 3.2 3B Instruct,few-shot,false,3.0,45.0,3.0,15.0
53,3,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,200.0
53,3,Llama 3.2 3B Instruct,few-shot,false,8.0,400.0,8.0,120.0
53,3,Llama 3.2 3B Instruct,few-shot,false,,,4.0,20.0
53,3,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
53,3,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,5.0,25.0
53,3,Llama 3.2 3B Instruct,few-shot,false,,,4.0,100.0
53,3,Llama 3.2 3B Instruct,few-shot,false,1.0,10.0,1.0,20.0
53,3,Llama 3.2 3B Instruct,few-shot,false,2.0,20.0,1.0,20.0
53,3,Llama 3.2 3B Instruct,few-shot,false,3.0,9.0,2.0,20.0
53,3,Llama 3.2 3B Instruct,few-shot,false,1.0,15.0,1.0,80.0
53,3,Llama 3.2 3B Instruct,few-shot,false,,,1.0,80.0
53,3,Llama 3.2 3B Instruct,few-shot,false,,15.0,1.0,80.0
54,4,Llama 3.2 3B Instruct,few-shot,false,1.0,250.0,1.0,120.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,120.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,250.0,1.0,240.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,100.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,3.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,3.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,3.0
54,4,Llama 3.2 3B Instruct,few-shot,false,2.0,10.0,1.0,3.0
54,4,Llama 3.2 3B Instruct,few-shot,false,1.0,10.0,1.0,3.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,3.0,45.0,1.0,28.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,2.0
54,4,Llama 3.2 3B Instruct,few-shot,false,,3.0,1.0,2.0
55,5,Llama 3.2 3B Instruct,few-shot,false,2.0,30.0,2.0,15.0
55,5,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,500.0
55,5,Llama 3.2 3B Instruct,few-shot,false,,3.0,1.0,2.0
55,5,Llama 3.2 3B Instruct,few-shot,false,1.0,10.0,1.0,2.0
55,5,Llama 3.2 3B Instruct,few-shot,false,2.0,200.0,2.0,30.0
55,5,Llama 3.2 3B Instruct,few-shot,false,2.0,200.0,2.0,30.0
55,5,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
55,5,Llama 3.2 3B Instruct,few-shot,false,,250.0,1.0,50.0
55,5,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
56,6,Llama 3.2 3B Instruct,few-shot,false,,,1.0,200.0
56,6,Llama 3.2 3B Instruct,few-shot,false,10.0,500.0,10.0,50.0
56,6,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
56,6,Llama 3.2 3B Instruct,few-shot,false,,100.0,0.5,50.0
56,6,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,5.0,15.0
56,6,Llama 3.2 3B Instruct,few-shot,false,5.0,250.0,5.0,20.0
57,7,Llama 3.2 3B Instruct,few-shot,false,,,2.0,200.0
57,7,Llama 3.2 3B Instruct,few-shot,false,,,1.0,100.0
57,7,Llama 3.2 3B Instruct,few-shot,false,,30.0,2.0,200.0
58,8,Llama 3.2 3B Instruct,few-shot,false,4.0,40.0,4.0,20.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,10.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,3.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,3.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,3.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,5.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,1121.0,2000.0
58,8,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,1.0,10.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,10.0
58,8,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,5.0,20.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,3.0,15.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,3.0,15.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,,1.0,200.0
58,8,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,100.0
58,8,Llama 3.2 3B Instruct,few-shot,false,1.0,100.0,1.0,200.0
59,9,Llama 3.2 3B Instruct,few-shot,false,5.0,250.0,5.0,300.0
59,9,Llama 3.2 3B Instruct,few-shot,false,,120.0,5.0,300.0
59,9,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,200.0
59,9,Llama 3.2 3B Instruct,few-shot,false,4.0,60.0,4.0,100.0
59,9,Llama 3.2 3B Instruct,few-shot,false,,250.0,0.5,120.0
59,9,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
59,9,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
61,11,Llama 3.2 3B Instruct,few-shot,false,1.0,400.0,1.0,400.0
61,11,Llama 3.2 3B Instruct,few-shot,false,2.0,500.0,2.0,240.0
61,11,Llama 3.2 3B Instruct,few-shot,false,1.0,250.0,1.0,240.0
61,11,Llama 3.2 3B Instruct,few-shot,false,,30.0,0.5,120.0
61,11,Llama 3.2 3B Instruct,few-shot,false,10.0,50.0,10.0,10.0
61,11,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,150.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,2.0,100.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,3.0,600.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,15.0,1.0,28.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,1.0,240.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,2.0,240.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,1.0,5.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,2.0,6.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,1.0,250.0
62,12,Llama 3.2 3B Instruct,few-shot,false,,,1.0,120.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,200.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,2.0,120.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,3.0,15.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,10.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,100.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,4.0,20.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
63,13,Llama 3.2 3B Instruct,few-shot,false,,,1.0,10.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,2.0,400.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,1.0,240.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,200.0,200.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,1.0,5.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
64,14,Llama 3.2 3B Instruct,few-shot,false,,,500.0,500.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,2.0,200.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,2.0,150.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,2.0,20.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
66,16,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,400.0,400.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,2.0,28.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,3.0,150.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,6.0,30.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,1.0,14.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,400.0,400.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,2.0,28.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,2.0,28.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,2.0,28.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,3.0,42.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,1.0,10.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,400.0,400.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,1.0,2.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,1.0,2.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,1.0,2.0
67,17,Llama 3.2 3B Instruct,few-shot,false,,,1.0,2.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,250.0,1.0,240.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,1.0,15.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,1.0,200.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,4.0,320.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,1.0,10.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,1.0,56.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,1.0,100.0
68,18,Llama 3.2 3B Instruct,few-shot,false,,,2.0,120.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,,1.0,20.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,,1.0,5.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
69,19,Llama 3.2 3B Instruct,few-shot,false,4.0,1000.0,0.5,60.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,,0.5,10.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
69,19,Llama 3.2 3B Instruct,few-shot,false,,,1.0,240.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,500.0,450000.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,80.0,4.0,200.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,3.0,30.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,6.0,30.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,5.0,25.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,1.0,10.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,,3.0,150.0
70,20,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
71,21,Llama 3.2 3B Instruct,few-shot,false,2.0,30.0,1.0,236.0
71,21,Llama 3.2 3B Instruct,few-shot,false,1.25,312.5,1.0,236.0
71,21,Llama 3.2 3B Instruct,few-shot,false,1.0,250.0,1.0,236.0
71,21,Llama 3.2 3B Instruct,few-shot,false,1.0,15.0,1.0,14.0
71,21,Llama 3.2 3B Instruct,few-shot,false,0.25,62.5,1.0,200.0
71,21,Llama 3.2 3B Instruct,few-shot,false,4.0,1000.0,4.0,240.0
71,21,Llama 3.2 3B Instruct,few-shot,false,1.0,,1.0,14.0
71,21,Llama 3.2 3B Instruct,few-shot,false,,50.0,1.0,50.0
71,21,Llama 3.2 3B Instruct,few-shot,false,,15.0,1.0,50.0
72,22,Llama 3.2 3B Instruct,few-shot,false,,,2.0,200.0
72,22,Llama 3.2 3B Instruct,few-shot,false,2.0,30.0,2.0,28.0
72,22,Llama 3.2 3B Instruct,few-shot,false,2.0,30.0,2.0,28.0
72,22,Llama 3.2 3B Instruct,few-shot,false,0.5,7.5,2.0,28.0
72,22,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
72,22,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,5.0,15.0
72,22,Llama 3.2 3B Instruct,few-shot,false,,,3.0,15.0
72,22,Llama 3.2 3B Instruct,few-shot,false,0.33,82.5,1.0,240.0
72,22,Llama 3.2 3B Instruct,few-shot,false,0.5,7.5,0.5,15.0
72,22,Llama 3.2 3B Instruct,few-shot,false,2.0,60.0,2.0,100.0
72,22,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,50.0
73,23,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,100.0
73,23,Llama 3.2 3B Instruct,few-shot,false,2.0,,2.0,28.0
73,23,Llama 3.2 3B Instruct,few-shot,false,,50.0,1.0,100.0
73,23,Llama 3.2 3B Instruct,few-shot,false,,5.0,2.0,2.0
73,23,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,2.0
73,23,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,20.0
73,23,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,5.0,10.0
73,23,Llama 3.2 3B Instruct,few-shot,false,1.0,10.0,1.0,20.0
73,23,Llama 3.2 3B Instruct,few-shot,false,0.33,9.9,1.0,100.0
74,24,Llama 3.2 3B Instruct,few-shot,false,2.0,500.0,2.0,250.0
74,24,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,1.0,240.0
74,24,Llama 3.2 3B Instruct,few-shot,false,1.0,30.0,1.0,200.0
75,25,Llama 3.2 3B Instruct,few-shot,false,1.0,5.0,1.0,2.0
75,25,Llama 3.2 3B Instruct,few-shot,false,3.0,15.0,3.0,15.0
75,25,Llama 3.2 3B Instruct,few-shot,false,,,3.0,10.0
75,25,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
75,25,Llama 3.2 3B Instruct,few-shot,false,,,1.0,2.0
75,25,Llama 3.2 3B Instruct,few-shot,false,6.0,300.0,6.0,12.0
75,25,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,200.0
75,25,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,200.0
75,25,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
76,26,Llama 3.2 3B Instruct,few-shot,false,1.0,250.0,1.0,120.0
76,26,Llama 3.2 3B Instruct,few-shot,false,0.5,2.5,1.0,2.0
76,26,Llama 3.2 3B Instruct,few-shot,false,0.5,2.5,1.0,2.0
76,26,Llama 3.2 3B Instruct,few-shot,false,1.5,7.5,1.0,2.0
76,26,Llama 3.2 3B Instruct,few-shot,false,3.0,45.0,3.0,45.0
76,26,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
76,26,Llama 3.2 3B Instruct,few-shot,false,1.0,5.0,1.0,2.0
76,26,Llama 3.2 3B Instruct,few-shot,false,,,1.0,240.0
76,26,Llama 3.2 3B Instruct,few-shot,false,1.0,15.0,1.0,28.0
77,27,Llama 3.2 3B Instruct,few-shot,false,,100.0,2.0,500.0
77,27,Llama 3.2 3B Instruct,few-shot,false,2.0,20.0,4.0,20.0
77,27,Llama 3.2 3B Instruct,few-shot,false,3.0,30.0,4.0,20.0
77,27,Llama 3.2 3B Instruct,few-shot,false,,10.0,2.0,20.0
77,27,Llama 3.2 3B Instruct,few-shot,false,,10.0,2.0,20.0
77,27,Llama 3.2 3B Instruct,few-shot,false,,10.0,2.0,20.0
77,27,Llama 3.2 3B Instruct,few-shot,false,3.0,9.0,2.0,10.0
77,27,Llama 3.2 3B Instruct,few-shot,false,1.0,30.0,1.0,200.0
77,27,Llama 3.2 3B Instruct,few-shot,false,2.0,10.0,2.0,10.0
77,27,Llama 3.2 3B Instruct,few-shot,false,4.0,200.0,4.0,10.0
77,27,Llama 3.2 3B Instruct,few-shot,false,3.0,9.0,2.0,10.0
77,27,Llama 3.2 3B Instruct,few-shot,false,,30.0,1.0,15.0
77,27,Llama 3.2 3B Instruct,few-shot,false,,,1.0,2.0
78,28,Llama 3.2 3B Instruct,few-shot,false,7.0,350.0,7.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,25.0,7.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,,2.0,240.0
78,28,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,0.5,120.0
78,28,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,0.5,60.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,15.0,1.0,50.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,,1.0,50.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,20.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,120.0,1.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,30.0,1.0,50.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,50.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,20.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,,1.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,120.0,1.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,20.0,1.0,100.0
78,28,Llama 3.2 3B Instruct,few-shot,false,,3.0,1.0,5.0
79,29,Llama 3.2 3B Instruct,few-shot,false,5.0,25.0,5.0,20.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,10.0,1.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,1.0,30.0,1.0,5.0
79,29,Llama 3.2 3B Instruct,few-shot,false,1.0,5.0,1.0,5.0
79,29,Llama 3.2 3B Instruct,few-shot,false,1.0,5.0,1.0,5.0
79,29,Llama 3.2 3B Instruct,few-shot,false,2.0,100.0,2.0,20.0
79,29,Llama 3.2 3B Instruct,few-shot,false,2.0,60.0,2.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,,2.0,20.0
79,29,Llama 3.2 3B Instruct,few-shot,false,2.0,20.0,2.0,20.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,,2.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,1.0,3.0,1.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,50.0
79,29,Llama 3.2 3B Instruct,few-shot,false,1.0,15.0,2.0,10.0
79,29,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,500.0
79,29,Llama 3.2 3B Instruct,few-shot,false,1.0,30.0,1.0,200.0
80,30,Llama 3.2 3B Instruct,few-shot,false,,30.0,2.0,28.0
80,30,Llama 3.2 3B Instruct,few-shot,false,,100.0,1.0,200.0
81,31,Llama 3.2 3B Instruct,few-shot,false,4.0,20.0,4.0,28.0
81,31,Llama 3.2 3B Instruct,few-shot,false,3.0,150.0,3.0,20.0
81,31,Llama 3.2 3B Instruct,few-shot,false,1.0,15.0,1.0,14.0
81,31,Llama 3.2 3B Instruct,few-shot,false,2.0,6.0,2.0,10.0
81,31,Llama 3.2 3B Instruct,few-shot,false,0.5,15.0,0.5,240.0
81,31,Llama 3.2 3B Instruct,few-shot,false,0.2,20.0,0.5,10.0
81,31,Llama 3.2 3B Instruct,few-shot,false,0.5,15.0,0.5,240.0
81,31,Llama 3.2 3B Instruct,few-shot,false,2.0,60.0,2.0,120.0
81,31,Llama 3.2 3B Instruct,few-shot,false,0.0,30.0,4.0,80.0
82,32,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,1.0,200.0
82,32,Llama 3.2 3B Instruct,few-shot,false,0.25,62.5,1.0,200.0
82,32,Llama 3.2 3B Instruct,few-shot,false,1.0,250.0,1.0,120.0
82,32,Llama 3.2 3B Instruct,few-shot,false,2.0,10.0,2.0,10.0
82,32,Llama 3.2 3B Instruct,few-shot,false,0.2,1.0,1.0,2.0
82,32,Llama 3.2 3B Instruct,few-shot,false,,,2.0,240.0
82,32,Llama 3.2 3B Instruct,few-shot,false,1.0,50.0,1.0,50.0
82,32,Llama 3.2 3B Instruct,few-shot,false,,,1.0,5.0
82,32,Llama 3.2 3B Instruct,few-shot,false,2.0,30.0,2.0,28.0
82,32,Llama 3.2 3B Instruct,few-shot,false,1.0,150.0,1.0,1200.0
83,33,Llama 3.2 3B Instruct,few-shot,false,14.0,70.0,4.0,28.0
83,33,Llama 3.2 3B Instruct,few-shot,false,3.0,300.0,1.0,120.0
83,33,Llama 3.2 3B Instruct,few-shot,false,4.0,200.0,1.0,100.0
83,33,Llama 3.2 3B Instruct,few-shot,false,1.0,15.0,1.0,20.0
83,33,Llama 3.2 3B Instruct,few-shot,false,1.0,5.0,1.0,2.0
83,33,Llama 3.2 3B Instruct,few-shot,false,,80.0,1.0,50.0
83,33,Llama 3.2 3B Instruct,few-shot,false,,5.0,1.0,10.0
85,35,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,0.5,200.0
85,35,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,2.0,400.0
85,35,Llama 3.2 3B Instruct,few-shot,false,2.0,60.0,2.0,100.0
85,35,Llama 3.2 3B Instruct,few-shot,false,4.0,200.0,4.0,100.0
85,35,Llama 3.2 3B Instruct,few-shot,false,,,1.0,10.0
86,36,Llama 3.2 3B Instruct,few-shot,false,1.0,100.0,1.0,120.0
86,36,Llama 3.2 3B Instruct,few-shot,false,10.0,500.0,10.0,20.0
86,36,Llama 3.2 3B Instruct,few-shot,false,,10.0,2.0,20.0
86,36,Llama 3.2 3B Instruct,few-shot,false,1.0,250.0,1.0,1000.0
87,37,Llama 3.2 3B Instruct,few-shot,false,2.0,100.0,2.0,150.0
87,37,Llama 3.2 3B Instruct,few-shot,false,4.0,20.0,4.0,20.0
87,37,Llama 3.2 3B Instruct,few-shot,false,,30.0,5.0,20.0
87,37,Llama 3.2 3B Instruct,few-shot,false,5.0,250.0,5.0,20.0
87,37,Llama 3.2 3B Instruct,few-shot,false,,,4.0,20.0
87,37,Llama 3.2 3B Instruct,few-shot,false,1.0,10.0,1.0,10.0
87,37,Llama 3.2 3B Instruct,few-shot,false,0.5,125.0,1.0,200.0
